power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,34,0.055,123,38,4674,8.92236983991933e-07,0.0104835258878904,76
0,0,17,0.055,123,38,4674,2.4973215235642088e-11,0.001711596063329,59
0,0,0,0.055,123,38,4674,0.000415283939712,0.0145485665382969,42
0,0,68,0.055,123,38,4674,0.0001745306478584,0.0154043645699614,110
0,0,51,0.055,123,38,4674,0.0189086181933965,0.0445014976465554,93
0,0,84,0.055,123,38,4674,7.066742690391534e-05,0.0126230209670517,126
0,0,35,0.055,123,38,4674,0.0618541579886857,0.0684638425331621,77
0,0,18,0.055,123,38,4674,0.0021649072232831,0.021181001283697,60
0,0,1,0.055,123,38,4674,0.0035066361484992,0.0254599914420196,43
0,0,69,0.055,123,38,4674,4.388410727670129e-07,0.0047068891741548,111
0,0,36,0.055,123,38,4674,8.840001884536213e-08,0.0044929396662387,78
0,0,52,0.055,123,38,4674,4.523141051887486e-08,0.0040650406504065,94
0,0,85,0.055,123,38,4674,0.001556654459559,0.0216089002995293,127
0,0,19,0.055,123,38,4674,2.3898349300883297e-07,0.0032092426187419,61
0,0,2,0.055,123,38,4674,0.0004586471983077,0.0254599914420196,44
0,0,37,0.055,123,38,4674,1.1337357112861131e-05,0.0077021822849807,79
0,0,53,0.055,123,38,4674,0.0068026994263668,0.0273855370132648,95
0,0,70,0.055,123,38,4674,2.33982522222884e-05,0.0059905862216516,112
0,0,86,0.055,123,38,4674,0.0054776108817163,0.026101839965768,128
0,0,20,0.055,123,38,4674,2.784811652813497e-08,0.0038510911424903,62
0,0,3,0.055,123,38,4674,0.000310176729118,0.0256739409499358,45
0,0,54,0.055,123,38,4674,0.0001008617907585,0.016260162601626,96
0,0,38,0.055,123,38,4674,1.3708621872238667e-09,0.0023534445870774,80
0,0,87,0.055,123,38,4674,1.0423694478497358e-06,0.0083440308087291,129
0,0,71,0.055,123,38,4674,0.000108847144387,0.0124090714591356,113
0,0,21,0.055,123,38,4674,0.0055628507701268,0.0350877192982456,63
0,0,4,0.055,123,38,4674,0.0616939911792724,0.068249893025246,46
0,0,39,0.055,123,38,4674,6.855288656064403e-05,0.0089858793324775,81
0,0,55,0.055,123,38,4674,0.053802956264905,0.0372272143774069,97
0,0,72,0.055,123,38,4674,0.0008805852218986,0.0171159606332905,114
0,0,22,0.055,123,38,4674,1.4315700240671043e-10,0.0032092426187419,64
0,0,88,0.055,123,38,4674,2.6851332505242823e-05,0.0134788189987163,130
0,0,5,0.055,123,38,4674,1.57894579373024e-10,0.0027813436029097,47
0,0,40,0.055,123,38,4674,6.35030266307897e-13,0.0034231921266581,82
0,0,56,0.055,123,38,4674,0.0055799299702745,0.0203252032520325,98
0,0,73,0.055,123,38,4674,4.7075610896175406e-09,0.0023534445870774,115
0,0,23,0.055,123,38,4674,2.567243850117264e-05,0.0059905862216516,65
0,0,89,0.055,123,38,4674,0.0013851070614487,0.0359435173299101,131
0,0,6,0.055,123,38,4674,0.1443652129512473,0.0566966195977749,48
0,0,41,0.055,123,38,4674,0.0166702666283613,0.037441163885323,83
0,0,57,0.055,123,38,4674,0.0055533216054451,0.0267436884895164,99
0,0,74,0.055,123,38,4674,7.418699175229619e-09,0.001711596063329,116
0,0,24,0.055,123,38,4674,7.856659753611324e-10,0.0051347881899871,66
0,0,90,0.055,123,38,4674,0.0008011531565976,0.0194694052203679,132
0,0,7,0.055,123,38,4674,1.5415205490792003e-05,0.0106974753958065,49
0,0,58,0.055,123,38,4674,4.051239110531123e-07,0.0044929396662387,100
0,0,75,0.055,123,38,4674,1.8759868631187746e-07,0.0032092426187419,117
0,0,42,0.055,123,38,4674,1.921088533298793e-11,0.0034231921266581,84
0,0,25,0.055,123,38,4674,5.727947443372882e-08,0.0036371416345742,67
0,0,91,0.055,123,38,4674,8.320339952063494e-05,0.0091998288403936,133
0,0,8,0.055,123,38,4674,1.6557234449927822e-07,0.0072742832691484,50
0,0,59,0.055,123,38,4674,0.0064642620356259,0.0301668806161745,101
0,0,43,0.055,123,38,4674,0.0494776836828085,0.0442875481386392,85
0,0,76,0.055,123,38,4674,4.921867637209906e-06,0.0190415062045357,118
0,0,26,0.055,123,38,4674,0.0032259802189545,0.0205391527599486,68
0,0,92,0.055,123,38,4674,0.0117016332238977,0.0346598202824133,134
0,0,60,0.055,123,38,4674,0.0130383459843889,0.0451433461703038,102
0,0,9,0.055,123,38,4674,1.1858739951320863e-09,0.0027813436029097,51
0,0,44,0.055,123,38,4674,0.0057840622803907,0.0186136071887034,86
