power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,0,0.045,80,38,3040,0.099262462315895,0.258,42
0,0,750,0.045,80,38,3040,0.0014609456512918,0.0,792
0,0,250,0.045,80,38,3040,0.003666445939429,0.001,292
0,0,1250,0.045,80,38,3040,0.013290656425262,0.002,1292
0,0,500,0.045,80,38,3040,0.0065937966382261,0.0,542
0,0,1000,0.045,80,38,3040,5.872986305011965e-05,0.0,1042
0,0,1,0.045,80,38,3040,0.0030935642076385,0.001,43
0,0,251,0.045,80,38,3040,0.0012264867629207,0.004,293
0,0,751,0.045,80,38,3040,3.257404902843196e-07,0.0,793
0,0,501,0.045,80,38,3040,0.0045922346150515,0.003,543
0,0,1251,0.045,80,38,3040,0.5632873477602531,0.307,1293
0,0,2,0.045,80,38,3040,0.0498193327729201,0.015,44
0,0,252,0.045,80,38,3040,0.2848260902342149,0.263,294
0,0,1001,0.045,80,38,3040,0.0391212465482954,0.004,1043
0,0,502,0.045,80,38,3040,0.009662243131307,0.001,544
0,0,1252,0.045,80,38,3040,0.0076605707093714,0.0,1294
0,0,752,0.045,80,38,3040,0.1808466462801753,0.008,794
0,0,3,0.045,80,38,3040,0.636784218756616,0.291,45
0,0,253,0.045,80,38,3040,0.0027464699078562,0.0,295
0,0,1002,0.045,80,38,3040,0.0001800195317894,0.0,1044
0,0,753,0.045,80,38,3040,0.4965146690324423,0.464,795
0,0,503,0.045,80,38,3040,0.0195441641053447,0.003,545
0,0,4,0.045,80,38,3040,0.0714869916351177,0.002,46
0,0,1253,0.045,80,38,3040,0.0003065914820072,0.0,1295
0,0,254,0.045,80,38,3040,0.0004875926683981,0.0,296
0,0,1003,0.045,80,38,3040,1.2691642471076956e-05,0.0,1045
0,0,1004,0.045,80,38,3040,9.098044803650534e-05,0.0,1046
0,0,754,0.045,80,38,3040,0.0247582422892741,0.002,796
0,0,255,0.045,80,38,3040,0.0399111483850421,0.0,297
0,0,504,0.045,80,38,3040,0.2327792396261683,0.188,546
0,0,1254,0.045,80,38,3040,0.0013831042716762,0.01,1296
0,0,5,0.045,80,38,3040,1.8635433625362814e-05,0.0,47
0,0,755,0.045,80,38,3040,0.7062358946185701,0.453,797
0,0,505,0.045,80,38,3040,0.0084563762786461,0.0,547
0,0,1005,0.045,80,38,3040,3.884357837465484e-06,0.0,1047
0,0,256,0.045,80,38,3040,0.0588182889132034,0.0,298
0,0,6,0.045,80,38,3040,0.0361793442215486,0.003,48
0,0,1255,0.045,80,38,3040,0.0321973148176496,0.0,1297
0,0,7,0.045,80,38,3040,0.0085138217151031,0.0,49
0,0,1006,0.045,80,38,3040,7.106979523254794e-09,0.0,1048
0,0,756,0.045,80,38,3040,0.3267512603786991,0.287,798
0,0,1256,0.045,80,38,3040,0.1115639025818175,0.472,1298
0,0,257,0.045,80,38,3040,0.3951004933392031,0.034,299
0,0,506,0.045,80,38,3040,0.0132446186027991,0.077,548
0,0,8,0.045,80,38,3040,0.4273114625291261,0.364,50
0,0,1007,0.045,80,38,3040,0.014470486252415,0.001,1049
0,0,757,0.045,80,38,3040,0.0073239275864245,0.0,799
0,0,1257,0.045,80,38,3040,0.0005531568368066,0.001,1299
0,0,507,0.045,80,38,3040,0.1032444378292758,0.0,549
0,0,258,0.045,80,38,3040,0.3146318560073505,0.08,300
0,0,1008,0.045,80,38,3040,0.1813966002239656,0.058,1050
0,0,9,0.045,80,38,3040,0.9416859213139112,0.773,51
0,0,1258,0.045,80,38,3040,0.0356534820329497,0.0,1300
0,0,259,0.045,80,38,3040,0.0423487507547606,0.0,301
0,0,508,0.045,80,38,3040,0.0011308859928252,0.0,550
0,0,758,0.045,80,38,3040,0.2646017802629673,0.057,800
0,0,1009,0.045,80,38,3040,0.1055954180479578,0.0,1051
0,0,1259,0.045,80,38,3040,0.0248199074730556,0.0,1301
0,0,509,0.045,80,38,3040,0.0091830168885292,0.0,551
0,0,260,0.045,80,38,3040,0.1277675422903588,0.127,302
0,0,759,0.045,80,38,3040,0.0093185830079235,0.005,801
0,0,1010,0.045,80,38,3040,0.0702641492289818,0.022,1052
0,0,261,0.045,80,38,3040,0.0002205439869343,0.0,303
0,0,510,0.045,80,38,3040,0.013090582731906,0.003,552
0,0,10,0.045,80,38,3040,0.0001595525910497,0.0,52
0,0,1260,0.045,80,38,3040,0.038256968647949,0.004,1302
0,0,1261,0.045,80,38,3040,0.491095691233418,0.388,1303
0,0,1011,0.045,80,38,3040,0.0629733447078709,0.005,1053
0,0,760,0.045,80,38,3040,0.0072361616116925,0.001,802
0,0,11,0.045,80,38,3040,0.0037358034502992,0.0,53
0,0,511,0.045,80,38,3040,0.0005153741875761,0.0,553
0,0,262,0.045,80,38,3040,0.6415601561040393,0.544,304
0,0,1012,0.045,80,38,3040,0.0212132011052915,0.0,1054
0,0,1262,0.045,80,38,3040,0.0029763828219966,0.005,1304
0,0,12,0.045,80,38,3040,0.3000726607911218,0.127,54
0,0,761,0.045,80,38,3040,0.021701054522151,0.004,803
0,0,263,0.045,80,38,3040,0.0013773386033953,0.0,305
0,0,512,0.045,80,38,3040,0.1169194646066852,0.068,554
0,0,13,0.045,80,38,3040,0.1458021981188431,0.105,55
0,0,1263,0.045,80,38,3040,0.0756742152896881,0.116,1305
0,0,1013,0.045,80,38,3040,0.0001083889481826,0.0,1055
0,0,264,0.045,80,38,3040,0.1266586499271506,0.001,306
0,0,513,0.045,80,38,3040,0.1109087876040782,0.001,555
0,0,762,0.045,80,38,3040,0.0015921691311893,0.0,804
0,0,14,0.045,80,38,3040,0.0213640975900544,0.007,56
0,0,265,0.045,80,38,3040,0.0966599351509012,0.024,307
0,0,1264,0.045,80,38,3040,0.001099662546747,0.0,1306
0,0,514,0.045,80,38,3040,0.0033372305749362,0.002,556
0,0,763,0.045,80,38,3040,0.2259121248979877,0.14,805
0,0,266,0.045,80,38,3040,0.0039990356849261,0.0,308
0,0,1014,0.045,80,38,3040,0.4798642749685141,0.333,1056
0,0,15,0.045,80,38,3040,8.391976243473959e-08,0.0,57
0,0,1265,0.045,80,38,3040,0.0026412138845322,0.0,1307
0,0,764,0.045,80,38,3040,0.0066896038436105,0.0,806
0,0,515,0.045,80,38,3040,0.0051065020702419,0.0,557
0,0,1015,0.045,80,38,3040,0.1904438486435528,0.048,1057
0,0,16,0.045,80,38,3040,9.166636951464854e-13,0.0,58
0,0,1266,0.045,80,38,3040,0.0743448586502821,0.015,1308
0,0,267,0.045,80,38,3040,0.0035287509125135,0.0,309
0,0,765,0.045,80,38,3040,0.4825272306249457,0.389,807
0,0,1016,0.045,80,38,3040,0.0725072034502669,0.001,1058
0,0,1267,0.045,80,38,3040,0.0878195689834548,0.194,1309
0,0,516,0.045,80,38,3040,2.627273284014909e-05,0.0,558
0,0,1017,0.045,80,38,3040,0.0001650734141987,0.0,1059
0,0,268,0.045,80,38,3040,0.0191222787800738,0.026,310
0,0,17,0.045,80,38,3040,0.5125816592876398,0.037,59
0,0,766,0.045,80,38,3040,0.3560757760863952,0.008,808
0,0,1268,0.045,80,38,3040,8.367195890025219e-05,0.0,1310
0,0,517,0.045,80,38,3040,0.4548733447010913,0.099,559
0,0,767,0.045,80,38,3040,1.928538506168214e-05,0.0,809
0,0,269,0.045,80,38,3040,0.0581584331701808,0.001,311
0,0,1018,0.045,80,38,3040,0.0215276349732368,0.004,1060
0,0,1269,0.045,80,38,3040,1.3794091859062417e-08,0.0,1311
0,0,518,0.045,80,38,3040,0.8254895562785523,0.239,560
0,0,768,0.045,80,38,3040,0.3256986469455397,0.027,810
0,0,18,0.045,80,38,3040,0.0476832207997449,0.004,60
0,0,270,0.045,80,38,3040,0.0994917969158443,0.003,312
0,0,1270,0.045,80,38,3040,0.0077584144972147,0.031,1312
0,0,1019,0.045,80,38,3040,0.7088509749596497,0.875,1061
0,0,519,0.045,80,38,3040,0.0022394756579932,0.0,561
0,0,19,0.045,80,38,3040,0.3559644470920216,0.127,61
0,0,769,0.045,80,38,3040,0.016761756678641,0.017,811
0,0,1271,0.045,80,38,3040,2.63343931641979e-07,0.0,1313
0,0,1020,0.045,80,38,3040,0.0245760136168946,0.001,1062
0,0,271,0.045,80,38,3040,9.884924106540284e-05,0.0,313
0,0,20,0.045,80,38,3040,0.0002678907699276,0.0,62
0,0,520,0.045,80,38,3040,0.8864794864619381,0.602,562
0,0,770,0.045,80,38,3040,0.1037905221221047,0.003,812
0,0,272,0.045,80,38,3040,0.1244643772460336,0.0,314
0,0,1021,0.045,80,38,3040,0.0029610434311762,0.0,1063
0,0,21,0.045,80,38,3040,0.2380334856520671,0.027,63
0,0,1272,0.045,80,38,3040,0.0004864393946693,0.0,1314
0,0,521,0.045,80,38,3040,0.1117634531481436,0.053,563
0,0,771,0.045,80,38,3040,0.1856591613803347,0.009,813
0,0,22,0.045,80,38,3040,9.501602913771612e-05,0.0,64
0,0,1022,0.045,80,38,3040,0.1152960479890004,0.047,1064
0,0,273,0.045,80,38,3040,0.0075838906099409,0.079,315
0,0,1273,0.045,80,38,3040,5.171958162334353e-05,0.0,1315
0,0,772,0.045,80,38,3040,0.0892160455407135,0.002,814
0,0,23,0.045,80,38,3040,0.6907961230646504,0.366,65
0,0,522,0.045,80,38,3040,0.006588494195382,0.0,564
0,0,1274,0.045,80,38,3040,0.0005256408734349,0.0,1316
0,0,1023,0.045,80,38,3040,0.1022272502116277,0.1,1065
0,0,773,0.045,80,38,3040,0.012014858270956,0.0,815
0,0,274,0.045,80,38,3040,0.0109229986731344,0.004,316
0,0,523,0.045,80,38,3040,0.0090052553965941,0.001,565
0,0,24,0.045,80,38,3040,0.9583117363166376,0.933,66
0,0,774,0.045,80,38,3040,0.1594633723455297,0.0,816
0,0,1275,0.045,80,38,3040,0.0067010001367009,0.0,1317
0,0,1024,0.045,80,38,3040,0.395002963714315,0.378,1066
0,0,524,0.045,80,38,3040,0.0177726195263451,0.0,566
0,0,275,0.045,80,38,3040,0.4743426945727798,0.266,317
0,0,1276,0.045,80,38,3040,0.2663702023968699,0.0,1318
0,0,775,0.045,80,38,3040,0.1390960521628831,0.0,817
0,0,1025,0.045,80,38,3040,0.0212452019395152,0.015,1067
0,0,25,0.045,80,38,3040,0.0955975882670102,0.001,67
0,0,525,0.045,80,38,3040,0.0669319948548574,0.321,567
0,0,276,0.045,80,38,3040,0.1529564074731018,0.018,318
0,0,526,0.045,80,38,3040,0.047342559724936,0.001,568
0,0,1026,0.045,80,38,3040,1.418956390823859e-07,0.0,1068
0,0,26,0.045,80,38,3040,0.0836316823295052,0.01,68
0,0,1277,0.045,80,38,3040,4.926526065213987e-05,0.0,1319
0,0,776,0.045,80,38,3040,0.1733498397519613,0.016,818
