power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,0,0.055,40,38,1520,0.1377593101025943,0.087,42
0,0,67,0.055,40,38,1520,0.0840735236129142,0.072,109
0,0,134,0.055,40,38,1520,0.0077445594449042,0.014,176
0,0,268,0.055,40,38,1520,0.0714516190108649,0.032,310
0,0,334,0.055,40,38,1520,0.2413559952166551,0.212,376
0,0,201,0.055,40,38,1520,0.0006438783610025,0.0,243
0,0,1,0.055,40,38,1520,0.0402624127660932,0.015,43
0,0,68,0.055,40,38,1520,5.402659275065472e-05,0.0,110
0,0,135,0.055,40,38,1520,0.0002502988955741,0.0,177
0,0,269,0.055,40,38,1520,0.0994052059530761,0.103,311
0,0,2,0.055,40,38,1520,0.0153487646868146,0.005,44
0,0,335,0.055,40,38,1520,0.0002253901619223,0.0,377
0,0,202,0.055,40,38,1520,0.0349734143611945,0.014,244
0,0,136,0.055,40,38,1520,0.0190113991367034,0.01,178
0,0,69,0.055,40,38,1520,0.1213621249637442,0.09,111
0,0,270,0.055,40,38,1520,0.0302042673492688,0.012,312
0,0,3,0.055,40,38,1520,0.0203679693564844,0.017,45
0,0,336,0.055,40,38,1520,0.1143873926424809,0.073,378
0,0,137,0.055,40,38,1520,0.1306493588198768,0.07,179
0,0,203,0.055,40,38,1520,0.0037115458533791,0.0,245
0,0,70,0.055,40,38,1520,0.0094431732121344,0.0,112
0,0,4,0.055,40,38,1520,9.208031172107736e-05,0.0,46
0,0,271,0.055,40,38,1520,0.0216873322552148,0.009,313
0,0,337,0.055,40,38,1520,0.0359741231665181,0.022,379
0,0,138,0.055,40,38,1520,0.3671706261683179,0.542,180
0,0,71,0.055,40,38,1520,0.0055182530450136,0.001,113
0,0,204,0.055,40,38,1520,0.0005347715568215,0.001,246
0,0,5,0.055,40,38,1520,0.0002460887317825,0.0,47
0,0,338,0.055,40,38,1520,0.0367238796674444,0.012,380
0,0,272,0.055,40,38,1520,0.1004970352036879,0.075,314
0,0,72,0.055,40,38,1520,0.0610369202856012,0.06,114
0,0,6,0.055,40,38,1520,0.0007750688405292,0.0,48
0,0,139,0.055,40,38,1520,0.1954062010291788,0.225,181
0,0,273,0.055,40,38,1520,0.0363817875189612,0.02,315
0,0,339,0.055,40,38,1520,0.0044977316431014,0.0,381
0,0,205,0.055,40,38,1520,0.1451929655936791,0.144,247
0,0,73,0.055,40,38,1520,0.0068937018112185,0.004,115
0,0,140,0.055,40,38,1520,0.3551741565867291,0.31,182
0,0,274,0.055,40,38,1520,0.0696160980112035,0.044,316
0,0,7,0.055,40,38,1520,0.0078729968951718,0.002,49
0,0,206,0.055,40,38,1520,0.0012060174849946,0.0,248
0,0,340,0.055,40,38,1520,0.2416576579598437,0.23,382
0,0,74,0.055,40,38,1520,0.061941279082179,0.026,116
0,0,141,0.055,40,38,1520,0.0695499677521339,0.048,183
0,0,8,0.055,40,38,1520,0.1887089935885856,0.116,50
0,0,275,0.055,40,38,1520,0.0092331956551321,0.006,317
0,0,207,0.055,40,38,1520,0.5626088221645018,0.568,249
0,0,341,0.055,40,38,1520,0.2008541473871147,0.159,383
0,0,75,0.055,40,38,1520,0.0219793823113389,0.012,117
0,0,142,0.055,40,38,1520,0.4663664461753138,0.507,184
0,0,276,0.055,40,38,1520,3.596566742159087e-05,0.0,318
0,0,208,0.055,40,38,1520,0.1990740590998336,0.203,250
0,0,342,0.055,40,38,1520,0.003208179411924,0.001,384
0,0,9,0.055,40,38,1520,0.0019832963850457,0.0,51
0,0,76,0.055,40,38,1520,0.0142499415048411,0.012,118
0,0,209,0.055,40,38,1520,0.0203703405755063,0.004,251
0,0,277,0.055,40,38,1520,0.5202180373858888,0.454,319
0,0,143,0.055,40,38,1520,0.0542873529776008,0.031,185
0,0,343,0.055,40,38,1520,0.0022523887568865,0.001,385
0,0,77,0.055,40,38,1520,0.0306761261817999,0.017,119
0,0,144,0.055,40,38,1520,0.0885892895781679,0.046,186
0,0,278,0.055,40,38,1520,0.063358334723663,0.047,320
0,0,344,0.055,40,38,1520,0.0010938153919172,0.0,386
0,0,10,0.055,40,38,1520,0.0849930242955295,0.055,52
0,0,210,0.055,40,38,1520,5.9661568568199686e-05,0.0,252
0,0,78,0.055,40,38,1520,0.0019318166756946,0.0,120
0,0,145,0.055,40,38,1520,0.0719838913240558,0.054,187
0,0,11,0.055,40,38,1520,6.581542392350239e-05,0.0,53
0,0,211,0.055,40,38,1520,0.0072990745170553,0.002,253
0,0,279,0.055,40,38,1520,0.3941133756094259,0.432,321
0,0,345,0.055,40,38,1520,0.3258538652993347,0.362,387
0,0,146,0.055,40,38,1520,0.0002948034248011,0.0,188
0,0,79,0.055,40,38,1520,0.0078033353747509,0.001,121
0,0,346,0.055,40,38,1520,0.0447275375351573,0.034,388
0,0,12,0.055,40,38,1520,0.1113213640717933,0.072,54
0,0,280,0.055,40,38,1520,0.0010876820289085,0.0,322
0,0,212,0.055,40,38,1520,0.2611319829245406,0.229,254
0,0,80,0.055,40,38,1520,0.0246560615906936,0.008,122
0,0,147,0.055,40,38,1520,0.442278615947407,0.339,189
0,0,347,0.055,40,38,1520,7.428551764178656e-05,0.0,389
0,0,13,0.055,40,38,1520,0.0086155022167261,0.005,55
0,0,81,0.055,40,38,1520,0.0012420008472672,0.0,123
0,0,213,0.055,40,38,1520,0.1018882068095553,0.062,255
0,0,281,0.055,40,38,1520,6.603906221619884e-05,0.0,323
0,0,148,0.055,40,38,1520,0.0298321497843739,0.015,190
0,0,14,0.055,40,38,1520,0.0225726907188893,0.012,56
0,0,214,0.055,40,38,1520,0.0027635966134552,0.002,256
0,0,348,0.055,40,38,1520,0.081732731011313,0.076,390
0,0,82,0.055,40,38,1520,0.0010116034257257,0.0,124
0,0,149,0.055,40,38,1520,0.0009657789685479,0.0,191
0,0,282,0.055,40,38,1520,0.0131874958881652,0.013,324
0,0,349,0.055,40,38,1520,0.0010427345824156,0.0,391
0,0,83,0.055,40,38,1520,0.0121494359002058,0.004,125
0,0,215,0.055,40,38,1520,0.0022670399182965,0.0,257
0,0,15,0.055,40,38,1520,0.0019613279848948,0.0,57
0,0,150,0.055,40,38,1520,0.1746946466842299,0.097,192
0,0,350,0.055,40,38,1520,0.127932019484789,0.079,392
0,0,283,0.055,40,38,1520,0.0063420334756044,0.001,325
0,0,216,0.055,40,38,1520,0.0047706434093284,0.001,258
0,0,84,0.055,40,38,1520,3.396412381661888e-05,0.0,126
0,0,16,0.055,40,38,1520,0.0426337161757651,0.022,58
0,0,151,0.055,40,38,1520,0.0058391990796688,0.0,193
0,0,284,0.055,40,38,1520,0.4883919219445209,0.467,326
0,0,351,0.055,40,38,1520,0.0067873155467883,0.001,393
0,0,85,0.055,40,38,1520,0.2992982662355788,0.293,127
0,0,17,0.055,40,38,1520,2.4514458397492453e-07,0.0,59
0,0,217,0.055,40,38,1520,0.1181573266445499,0.045,259
0,0,285,0.055,40,38,1520,0.5088961181510925,0.49,327
0,0,352,0.055,40,38,1520,0.0063973306549622,0.0,394
0,0,152,0.055,40,38,1520,0.0121821154540199,0.003,194
0,0,86,0.055,40,38,1520,0.0120491300515948,0.004,128
0,0,18,0.055,40,38,1520,0.0782715121632761,0.075,60
0,0,218,0.055,40,38,1520,0.0109165116249409,0.005,260
