sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,0.055,80,38,3040,0.16411033119892032,0.025,42
0,334,0.055,80,38,3040,1.2918398306310318e-07,0.0,376
0,668,0.055,80,38,3040,0.008080302152774874,0.003,710
0,1001,0.055,80,38,3040,0.07023818545808169,0.004,1043
0,1,0.055,80,38,3040,0.00019747632385622748,0.0,43
0,335,0.055,80,38,3040,1.6364667222326222e-05,0.0,377
0,1334,0.055,80,38,3040,9.931985261120789e-05,0.0,1376
0,1667,0.055,80,38,3040,2.4383327562940765e-06,0.0,1709
0,669,0.055,80,38,3040,0.04828460526936299,0.02,711
0,1002,0.055,80,38,3040,1.9582915607182208e-07,0.0,1044
0,2,0.055,80,38,3040,0.0056471974459040624,0.0,44
0,336,0.055,80,38,3040,8.645319298701774e-05,0.0,378
0,1335,0.055,80,38,3040,6.750023081161e-06,0.0,1377
0,1668,0.055,80,38,3040,0.006789644918882799,0.008,1710
0,670,0.055,80,38,3040,0.0030827871796037733,0.0,712
0,1003,0.055,80,38,3040,6.836606578391317e-06,0.0,1045
0,3,0.055,80,38,3040,0.0649164504461821,0.04,45
0,337,0.055,80,38,3040,6.450207194702368e-05,0.0,379
0,1336,0.055,80,38,3040,0.0022492394386775835,0.0,1378
0,1669,0.055,80,38,3040,0.005493319575642566,0.0,1711
0,671,0.055,80,38,3040,9.430603824784673e-09,0.0,713
0,1004,0.055,80,38,3040,7.198305501199395e-05,0.0,1046
0,4,0.055,80,38,3040,0.0028314385127342786,0.0,46
0,338,0.055,80,38,3040,0.06730692146780382,0.126,380
0,1337,0.055,80,38,3040,0.2569344082596619,0.115,1379
0,1670,0.055,80,38,3040,0.011570540612449633,0.01,1712
0,672,0.055,80,38,3040,0.005275020141788424,0.001,714
0,1005,0.055,80,38,3040,0.0009946467024816367,0.0,1047
0,339,0.055,80,38,3040,7.481049032295604e-08,0.0,381
0,1338,0.055,80,38,3040,0.0014871476826663747,0.001,1380
0,5,0.055,80,38,3040,3.5343059446021304e-05,0.0,47
0,1671,0.055,80,38,3040,1.7813453562292578e-10,0.0,1713
0,673,0.055,80,38,3040,7.462727692959811e-05,0.0,715
0,1006,0.055,80,38,3040,2.2651001143065984e-07,0.0,1048
0,340,0.055,80,38,3040,9.76743677760585e-06,0.0,382
0,1339,0.055,80,38,3040,0.055413670564515016,0.033,1381
0,6,0.055,80,38,3040,0.030157615346739088,0.009,48
0,1672,0.055,80,38,3040,0.007573545580177285,0.003,1714
0,674,0.055,80,38,3040,0.0005962867760219451,0.003,716
0,1007,0.055,80,38,3040,0.0003807009468842978,0.0,1049
0,341,0.055,80,38,3040,0.15423232685252658,0.132,383
0,1340,0.055,80,38,3040,1.76237287798482e-11,0.0,1382
0,7,0.055,80,38,3040,0.00208276471240943,0.0,49
0,1673,0.055,80,38,3040,0.206924715741664,0.22,1715
0,675,0.055,80,38,3040,0.0005515867013538088,0.0,717
0,1008,0.055,80,38,3040,0.0021209663459531526,0.01,1050
0,342,0.055,80,38,3040,0.31135451092808986,0.494,384
0,1341,0.055,80,38,3040,2.460894097174173e-06,0.0,1383
0,8,0.055,80,38,3040,0.13159659249114647,0.094,50
0,1674,0.055,80,38,3040,5.572099562821846e-05,0.0,1716
0,676,0.055,80,38,3040,0.07189808558582608,0.014,718
0,1009,0.055,80,38,3040,0.014817023630725583,0.003,1051
0,343,0.055,80,38,3040,0.08125061614826223,0.025,385
0,1342,0.055,80,38,3040,8.67530673680512e-08,0.0,1384
0,1675,0.055,80,38,3040,0.0005539422919799438,0.002,1717
0,677,0.055,80,38,3040,0.0002052838937104772,0.0,719
0,9,0.055,80,38,3040,0.004079780947483875,0.002,51
0,1010,0.055,80,38,3040,0.022976333939831846,0.013,1052
