sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,0.07,80,38,3040,0.03704239997815201,0.016,42
0,167,0.07,80,38,3040,0.013543662102387093,0.002,209
0,334,0.07,80,38,3040,9.256510675031564e-11,0.0,376
0,1,0.07,80,38,3040,3.238902421590465e-05,0.0,43
0,501,0.07,80,38,3040,1.6328808972283798e-05,0.0,543
0,168,0.07,80,38,3040,0.00030926901068125746,0.0,210
0,668,0.07,80,38,3040,0.09393612604720747,0.053,710
0,834,0.07,80,38,3040,0.00044927280214266074,0.0,876
0,335,0.07,80,38,3040,3.127511410195685e-05,0.0,377
0,2,0.07,80,38,3040,2.776522117598873e-06,0.0,44
0,502,0.07,80,38,3040,0.001931307823869556,0.001,544
0,669,0.07,80,38,3040,0.0005517391445513067,0.0,711
0,169,0.07,80,38,3040,0.00032516537100607534,0.0,211
0,835,0.07,80,38,3040,2.112853451651656e-07,0.0,877
0,336,0.07,80,38,3040,2.7225188038504948e-05,0.0,378
0,3,0.07,80,38,3040,0.01454773836865864,0.012,45
0,503,0.07,80,38,3040,2.914072805577237e-05,0.0,545
0,670,0.07,80,38,3040,1.0291900163532228e-05,0.0,712
0,170,0.07,80,38,3040,1.2669256330108788e-07,0.0,212
0,836,0.07,80,38,3040,1.3627621246481577e-05,0.0,878
0,337,0.07,80,38,3040,0.039478875402720666,0.011,379
0,4,0.07,80,38,3040,6.460888599368702e-05,0.0,46
0,504,0.07,80,38,3040,0.023494219845252334,0.01,546
0,171,0.07,80,38,3040,0.03338270704522711,0.009,213
0,671,0.07,80,38,3040,1.1413638761294506e-08,0.0,713
0,837,0.07,80,38,3040,0.00024591886574570204,0.0,879
0,338,0.07,80,38,3040,2.1834529504146653e-05,0.0,380
0,505,0.07,80,38,3040,0.00011359555596522768,0.0,547
0,5,0.07,80,38,3040,2.0999678606618606e-07,0.0,47
0,172,0.07,80,38,3040,0.0006193562944665942,0.0,214
0,672,0.07,80,38,3040,6.167850600029465e-07,0.0,714
0,838,0.07,80,38,3040,0.0009288124483872165,0.002,880
0,339,0.07,80,38,3040,1.7566676747381337e-13,0.0,381
0,6,0.07,80,38,3040,1.9122476465525238e-05,0.0,48
0,506,0.07,80,38,3040,0.003250537262631192,0.004,548
0,673,0.07,80,38,3040,2.033683073253084e-06,0.0,715
0,173,0.07,80,38,3040,3.047046819104552e-07,0.0,215
0,839,0.07,80,38,3040,0.0002372456028443019,0.0,881
0,340,0.07,80,38,3040,5.751720227819659e-10,0.0,382
0,7,0.07,80,38,3040,0.00016327862151379,0.0,49
0,507,0.07,80,38,3040,4.409738910172346e-05,0.0,549
0,674,0.07,80,38,3040,0.0032322119766907812,0.002,716
0,174,0.07,80,38,3040,5.805241945140843e-05,0.0,216
0,341,0.07,80,38,3040,0.11278390343184808,0.123,383
0,840,0.07,80,38,3040,0.02438785782474676,0.013,882
0,8,0.07,80,38,3040,0.00036383264052437076,0.0,50
0,508,0.07,80,38,3040,4.145388932181034e-06,0.0,550
0,675,0.07,80,38,3040,0.0011287737382438088,0.0,717
0,175,0.07,80,38,3040,0.0036679404264925164,0.002,217
0,342,0.07,80,38,3040,0.030426757424791173,0.005,384
0,841,0.07,80,38,3040,5.805241945140843e-05,0.0,883
0,9,0.07,80,38,3040,0.02015839647989943,0.015,51
0,509,0.07,80,38,3040,7.515910420301728e-05,0.0,551
0,676,0.07,80,38,3040,0.010802166950926437,0.003,718
0,176,0.07,80,38,3040,7.149756008021743e-07,0.0,218
0,842,0.07,80,38,3040,6.417549362106966e-08,0.0,884
0,343,0.07,80,38,3040,0.04965898893775358,0.019,385
0,10,0.07,80,38,3040,1.1559737508376894e-11,0.0,52
0,510,0.07,80,38,3040,1.002262489020196e-05,0.0,552
0,677,0.07,80,38,3040,0.008740699423606071,0.0,719
0,177,0.07,80,38,3040,0.05354289367794031,0.007,219
0,843,0.07,80,38,3040,3.11120469811206e-08,0.0,885
0,344,0.07,80,38,3040,6.643722581054266e-05,0.0,386
0,11,0.07,80,38,3040,2.0998100477983086e-11,0.0,53
0,511,0.07,80,38,3040,1.3798886690894705e-05,0.0,553
0,678,0.07,80,38,3040,0.019491096825451644,0.009,720
0,178,0.07,80,38,3040,0.021952363687136628,0.004,220
0,844,0.07,80,38,3040,3.775497409965468e-06,0.0,886
0,345,0.07,80,38,3040,3.697880068658987e-05,0.0,387
0,12,0.07,80,38,3040,1.4005002564213627e-06,0.0,54
0,512,0.07,80,38,3040,7.278304543998923e-05,0.0,554
0,679,0.07,80,38,3040,0.0025185832627233934,0.001,721
0,179,0.07,80,38,3040,0.023632939459947735,0.017,221
0,845,0.07,80,38,3040,1.4935847684847296e-06,0.0,887
0,346,0.07,80,38,3040,9.59811506278116e-05,0.0,388
0,13,0.07,80,38,3040,4.74500089874293e-05,0.0,55
0,513,0.07,80,38,3040,0.00017059114174707772,0.0,555
0,680,0.07,80,38,3040,0.03860640754289064,0.014,722
0,846,0.07,80,38,3040,3.261284955709286e-05,0.0,888
0,180,0.07,80,38,3040,0.11655377331066302,0.137,222
0,347,0.07,80,38,3040,2.078046983382944e-05,0.0,389
0,14,0.07,80,38,3040,4.27380019013912e-05,0.0,56
0,514,0.07,80,38,3040,6.268721113465152e-07,0.0,556
0,681,0.07,80,38,3040,0.0031664053396475342,0.0,723
0,847,0.07,80,38,3040,7.06850021262537e-05,0.0,889
0,181,0.07,80,38,3040,0.04998796282303182,0.04,223
0,348,0.07,80,38,3040,8.080056775518897e-05,0.0,390
0,15,0.07,80,38,3040,4.2123528345590785e-05,0.0,57
0,515,0.07,80,38,3040,0.0024671836379707777,0.001,557
0,682,0.07,80,38,3040,4.530464990698708e-08,0.0,724
0,848,0.07,80,38,3040,2.5165695052193108e-05,0.0,890
0,182,0.07,80,38,3040,2.2452458368262754e-09,0.0,224
0,349,0.07,80,38,3040,3.9194629657960153e-07,0.0,391
0,16,0.07,80,38,3040,3.238851117763194e-05,0.0,58
0,516,0.07,80,38,3040,2.9370381968488583e-07,0.0,558
0,683,0.07,80,38,3040,1.3819685297485986e-05,0.0,725
0,849,0.07,80,38,3040,3.7944286941159026e-05,0.0,891
0,350,0.07,80,38,3040,6.662578458777842e-06,0.0,392
0,183,0.07,80,38,3040,1.6010763816216541e-07,0.0,225
0,17,0.07,80,38,3040,3.832545010758801e-05,0.0,59
0,517,0.07,80,38,3040,1.782849864912995e-07,0.0,559
0,684,0.07,80,38,3040,0.00013551352186190674,0.0,726
0,850,0.07,80,38,3040,0.049188960764767885,0.027,892
0,351,0.07,80,38,3040,8.885347241536755e-07,0.0,393
0,184,0.07,80,38,3040,7.194277326241738e-05,0.0,226
0,18,0.07,80,38,3040,0.0006769226372704028,0.0,60
0,518,0.07,80,38,3040,0.005262442041443051,0.002,560
0,685,0.07,80,38,3040,0.00016102603495679664,0.0,727
0,851,0.07,80,38,3040,0.002489304166537475,0.0,893
0,185,0.07,80,38,3040,0.0008080142190941173,0.0,227
0,19,0.07,80,38,3040,0.009492466948473293,0.012,61
0,352,0.07,80,38,3040,0.00013126708320610896,0.0,394
0,519,0.07,80,38,3040,4.827413145876149e-07,0.0,561
0,686,0.07,80,38,3040,0.00013449823027660105,0.0,728
0,852,0.07,80,38,3040,1.5438546843770343e-05,0.0,894
0,186,0.07,80,38,3040,0.02896684298928296,0.018,228
0,353,0.07,80,38,3040,8.613627280861695e-08,0.0,395
0,20,0.07,80,38,3040,4.1430300344502024e-05,0.0,62
0,520,0.07,80,38,3040,0.009689613250527447,0.004,562
0,687,0.07,80,38,3040,1.959389262495591e-05,0.0,729
0,853,0.07,80,38,3040,0.00017947872040054155,0.0,895
0,187,0.07,80,38,3040,0.0073611748358760115,0.004,229
0,354,0.07,80,38,3040,2.0300475980496245e-08,0.0,396
0,21,0.07,80,38,3040,0.0001229500996380395,0.0,63
0,521,0.07,80,38,3040,0.0068073340939265965,0.003,563
0,688,0.07,80,38,3040,2.5441643402036617e-05,0.0,730
0,854,0.07,80,38,3040,2.1873976170342915e-11,0.0,896
0,188,0.07,80,38,3040,0.001561396479856123,0.0,230
0,355,0.07,80,38,3040,1.4019112605262788e-09,0.0,397
0,22,0.07,80,38,3040,0.004209124033771484,0.0,64
0,522,0.07,80,38,3040,4.29668842831487e-06,0.0,564
0,689,0.07,80,38,3040,1.9156940656190355e-05,0.0,731
0,855,0.07,80,38,3040,1.6653724810874566e-06,0.0,897
0,189,0.07,80,38,3040,4.5737082035544164e-07,0.0,231
0,356,0.07,80,38,3040,4.5532195279632126e-07,0.0,398
0,23,0.07,80,38,3040,0.00913459593712949,0.002,65
0,523,0.07,80,38,3040,3.4824724318902706e-07,0.0,565
0,690,0.07,80,38,3040,0.0007668587716606303,0.0,732
0,856,0.07,80,38,3040,3.471501618766163e-05,0.0,898
0,190,0.07,80,38,3040,0.010837501288205813,0.007,232
0,357,0.07,80,38,3040,3.1557026476119203e-11,0.0,399
0,524,0.07,80,38,3040,4.7069013505162625e-05,0.0,566
0,24,0.07,80,38,3040,0.17709598559989959,0.16,66
0,691,0.07,80,38,3040,0.00019621342392913508,0.0,733
0,857,0.07,80,38,3040,2.9181225700601896e-05,0.0,899
0,191,0.07,80,38,3040,0.0020881865898764633,0.0,233
0,358,0.07,80,38,3040,0.004812347513466401,0.0,400
0,525,0.07,80,38,3040,0.3016308578638268,0.33,567
0,25,0.07,80,38,3040,8.45882900322265e-05,0.0,67
0,692,0.07,80,38,3040,2.039628172590314e-09,0.0,734
0,858,0.07,80,38,3040,0.010219701826814908,0.003,900
0,192,0.07,80,38,3040,0.01768932742874403,0.003,234
0,359,0.07,80,38,3040,0.0004494100586801574,0.0,401
0,526,0.07,80,38,3040,2.42818976008096e-07,0.0,568
0,26,0.07,80,38,3040,0.0003639558229766583,0.0,68
0,693,0.07,80,38,3040,0.04780849013092566,0.019,735
0,193,0.07,80,38,3040,0.00581480251106003,0.003,235
0,859,0.07,80,38,3040,0.012153177584735879,0.002,901
0,360,0.07,80,38,3040,0.029826572437588305,0.009,402
0,527,0.07,80,38,3040,0.00015278922586898762,0.0,569
0,27,0.07,80,38,3040,9.609263094260699e-07,0.0,69
0,694,0.07,80,38,3040,3.203575667158918e-07,0.0,736
0,194,0.07,80,38,3040,0.00148679234565953,0.001,236
0,860,0.07,80,38,3040,0.038011284002671446,0.022,902
0,361,0.07,80,38,3040,8.240293403033845e-05,0.0,403
0,528,0.07,80,38,3040,5.6852647416209716e-09,0.0,570
0,28,0.07,80,38,3040,0.08731842336454348,0.051,70
0,695,0.07,80,38,3040,0.0002887279313366244,0.0,737
0,195,0.07,80,38,3040,3.15987332625557e-07,0.0,237
0,861,0.07,80,38,3040,0.3027420894968023,0.216,903
0,362,0.07,80,38,3040,0.02534179580246561,0.014,404
0,529,0.07,80,38,3040,6.539285153030077e-09,0.0,571
0,29,0.07,80,38,3040,0.008899875591258405,0.004,71
0,696,0.07,80,38,3040,1.0438575958353954e-06,0.0,738
0,196,0.07,80,38,3040,1.5518967323787083e-06,0.0,238
0,862,0.07,80,38,3040,5.007343350683304e-06,0.0,904
0,363,0.07,80,38,3040,9.258003831005117e-06,0.0,405
0,530,0.07,80,38,3040,2.8882603210532444e-06,0.0,572
0,697,0.07,80,38,3040,0.011715883827823823,0.001,739
0,863,0.07,80,38,3040,7.069748545206479e-09,0.0,905
0,30,0.07,80,38,3040,2.7336015266839375e-08,0.0,72
0,197,0.07,80,38,3040,6.634906288226336e-06,0.0,239
0,364,0.07,80,38,3040,0.09300411746262316,0.051,406
0,531,0.07,80,38,3040,4.7176923918828175e-07,0.0,573
0,31,0.07,80,38,3040,0.01731402098442094,0.018,73
0,698,0.07,80,38,3040,0.0003941329598198567,0.0,740
0,864,0.07,80,38,3040,0.00011517214654269398,0.0,906
0,198,0.07,80,38,3040,2.5634523572592236e-05,0.0,240
0,532,0.07,80,38,3040,0.007437546474046064,0.005,574
0,365,0.07,80,38,3040,0.0027130868078610315,0.001,407
0,32,0.07,80,38,3040,2.4256100897789096e-05,0.0,74
0,699,0.07,80,38,3040,0.001930917600908206,0.001,741
0,865,0.07,80,38,3040,1.1909396526488504e-08,0.0,907
0,199,0.07,80,38,3040,6.25874275624455e-07,0.0,241
0,533,0.07,80,38,3040,0.00208276471240943,0.0,575
0,366,0.07,80,38,3040,0.0002040786302219232,0.0,408
0,33,0.07,80,38,3040,0.33670347348080715,0.408,75
0,700,0.07,80,38,3040,1.995255412799285e-11,0.0,742
0,866,0.07,80,38,3040,2.523301640184415e-05,0.0,908
0,200,0.07,80,38,3040,0.0016366834144975208,0.002,242
0,367,0.07,80,38,3040,0.015177667453166649,0.014,409
0,534,0.07,80,38,3040,6.213649063463177e-06,0.0,576
0,34,0.07,80,38,3040,0.0001487350419825182,0.0,76
0,701,0.07,80,38,3040,3.2763017232191897e-08,0.0,743
0,867,0.07,80,38,3040,2.1059619564426614e-06,0.0,909
0,201,0.07,80,38,3040,0.002489304166537475,0.002,243
0,368,0.07,80,38,3040,9.060181191316267e-07,0.0,410
0,535,0.07,80,38,3040,1.0613103667754268e-05,0.0,577
0,702,0.07,80,38,3040,5.099718902456661e-06,0.0,744
0,35,0.07,80,38,3040,5.069101111221357e-06,0.0,77
0,868,0.07,80,38,3040,0.000673632780592952,0.0,910
0,202,0.07,80,38,3040,7.93536779889958e-08,0.0,244
0,536,0.07,80,38,3040,8.127473413088814e-06,0.0,578
0,369,0.07,80,38,3040,1.698482534105868e-05,0.0,411
0,703,0.07,80,38,3040,0.00017904999789100084,0.0,745
0,36,0.07,80,38,3040,1.0002181965709138e-05,0.0,78
0,869,0.07,80,38,3040,1.026727369754888e-06,0.0,911
0,203,0.07,80,38,3040,4.084150292628104e-12,0.0,245
0,537,0.07,80,38,3040,7.864012391308793e-05,0.0,579
0,370,0.07,80,38,3040,6.266237828080954e-05,0.0,412
0,704,0.07,80,38,3040,6.144108709308989e-08,0.0,746
