power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,0,0.04,151,38,5738,0.0975007556600052,0.095,42
0,0,51,0.04,151,38,5738,0.0056850397256359,0.0,93
0,0,84,0.04,151,38,5738,5.011667568853926e-05,0.0,126
0,0,17,0.04,151,38,5738,0.0022335815401708,0.001,59
0,0,34,0.04,151,38,5738,9.032395918205504e-13,0.0,76
0,0,68,0.04,151,38,5738,0.0148411413073665,0.0,110
0,0,1,0.04,151,38,5738,0.0315004816270541,0.0,43
0,0,52,0.04,151,38,5738,0.1130557275076025,0.43,94
0,0,85,0.04,151,38,5738,0.0403588675353588,0.024,127
0,0,69,0.04,151,38,5738,0.7466579194526599,0.347,111
0,0,35,0.04,151,38,5738,0.0510687810088789,0.001,77
0,0,18,0.04,151,38,5738,0.883870047727828,0.386,60
0,0,2,0.04,151,38,5738,0.9661420875117652,0.916,44
0,0,86,0.04,151,38,5738,9.28647674756439e-06,0.0,128
0,0,53,0.04,151,38,5738,0.0002298287745985,0.0,95
0,0,70,0.04,151,38,5738,0.1877996687314075,0.088,112
0,0,36,0.04,151,38,5738,2.778049329055674e-05,0.0,78
0,0,19,0.04,151,38,5738,0.004642820728454,0.0,61
0,0,3,0.04,151,38,5738,0.0030060849876041,0.002,45
0,0,87,0.04,151,38,5738,0.0202668280613773,0.031,129
0,0,54,0.04,151,38,5738,0.0007658874504498,0.0,96
0,0,71,0.04,151,38,5738,4.213115049967999e-05,0.0,113
0,0,37,0.04,151,38,5738,1.7148004929447407e-05,0.0,79
0,0,20,0.04,151,38,5738,0.7896613855707484,0.096,62
0,1,0,0.04,157,38,5966,0.0031602409210283,0.0,42
0,1,17,0.04,157,38,5966,0.0031056462281374,0.001,59
0,1,84,0.04,157,38,5966,0.1106906014480424,0.265,126
0,1,34,0.04,157,38,5966,0.044848334933348,0.382,76
0,1,51,0.04,157,38,5966,1.3688837386535431e-06,0.0,93
0,1,68,0.04,157,38,5966,0.0002547754530636,0.0,110
0,1,1,0.04,157,38,5966,3.310840039538417e-07,0.0,43
0,1,18,0.04,157,38,5966,0.0099655987030689,0.0,60
0,1,52,0.04,157,38,5966,0.0004438157324363,0.001,94
0,1,35,0.04,157,38,5966,0.0002115516053409,0.0,77
0,1,85,0.04,157,38,5966,0.0045934063036604,0.0,127
0,1,69,0.04,157,38,5966,3.111459949895408e-05,0.0,111
0,1,2,0.04,157,38,5966,0.0001000803222173,0.0,44
0,1,19,0.04,157,38,5966,1.0780876389001643e-06,0.0,61
0,1,53,0.04,157,38,5966,0.0254196101699677,0.015,95
0,1,36,0.04,157,38,5966,0.0003564079496522,0.0,78
0,1,70,0.04,157,38,5966,0.2953840196342617,0.067,112
0,1,86,0.04,157,38,5966,4.22916057854208e-05,0.0,128
0,1,3,0.04,157,38,5966,8.627469448812401e-05,0.002,45
0,1,20,0.04,157,38,5966,0.2443532190992205,0.013,62
0,1,54,0.04,157,38,5966,0.0004551649679265,0.0,96
0,1,37,0.04,157,38,5966,0.0614128425642664,0.001,79
0,1,71,0.04,157,38,5966,0.4347923315907135,0.129,113
0,1,87,0.04,157,38,5966,0.9996091625420148,0.987,129
0,2,0,0.04,83,38,3154,0.4424165998113099,0.218,42
0,2,51,0.04,83,38,3154,2.235588114468814e-05,0.0,93
0,2,17,0.04,83,38,3154,0.002362397102805,0.0,59
0,2,68,0.04,83,38,3154,2.241932534614125e-05,0.0,110
0,2,34,0.04,83,38,3154,0.4448191481768169,0.262,76
0,2,84,0.04,83,38,3154,0.0474236937040573,0.001,126
0,2,1,0.04,83,38,3154,0.0197753096463641,0.0,43
0,2,52,0.04,83,38,3154,1.757177825260982e-05,0.0,94
0,2,18,0.04,83,38,3154,0.0708184113402277,0.022,60
0,2,69,0.04,83,38,3154,0.2945505067165998,0.146,111
0,2,2,0.04,83,38,3154,0.5374244142077638,0.192,44
0,2,85,0.04,83,38,3154,0.0634258109130671,0.025,127
0,2,35,0.04,83,38,3154,0.0473132088183177,0.022,77
0,2,53,0.04,83,38,3154,0.0006959906575243,0.0,95
0,2,70,0.04,83,38,3154,0.0232024086058151,0.013,112
0,2,19,0.04,83,38,3154,9.930819315084218e-05,0.0,61
0,2,3,0.04,83,38,3154,0.0001431593694472,0.0,45
0,2,36,0.04,83,38,3154,0.1453010063366711,0.058,78
0,2,54,0.04,83,38,3154,0.0330812355494619,0.034,96
0,2,86,0.04,83,38,3154,0.0004233771449512,0.0,128
0,2,71,0.04,83,38,3154,1.610354655456286e-06,0.0,113
0,2,20,0.04,83,38,3154,0.0102791724140624,0.0,62
0,2,37,0.04,83,38,3154,1.3661345300335376e-05,0.0,79
0,2,87,0.04,83,38,3154,0.0410924274305874,0.002,129
0,3,0,0.04,118,38,4484,0.0108050724085098,0.014,42
0,3,17,0.04,118,38,4484,0.634233332341767,0.703,59
0,3,84,0.04,118,38,4484,0.0086341779186397,0.002,126
0,3,34,0.04,118,38,4484,0.0652193843693391,0.013,76
0,3,68,0.04,118,38,4484,0.7522096386470267,0.355,110
0,3,51,0.04,118,38,4484,0.0077483600526579,0.0,93
0,3,1,0.04,118,38,4484,0.0995489882200174,0.094,43
0,3,18,0.04,118,38,4484,0.1582605625430484,0.044,60
0,3,85,0.04,118,38,4484,0.0004328821986536,0.0,127
0,3,69,0.04,118,38,4484,0.0039993322059917,0.001,111
0,3,2,0.04,118,38,4484,0.0085568278846058,0.015,44
0,3,52,0.04,118,38,4484,0.0057978555443133,0.0,94
0,3,35,0.04,118,38,4484,6.565107837507555e-05,0.0,77
0,3,86,0.04,118,38,4484,0.0005769598084105,0.0,128
0,3,19,0.04,118,38,4484,0.3647732351945295,0.495,61
0,3,70,0.04,118,38,4484,0.018906690580816,0.004,112
0,3,3,0.04,118,38,4484,0.0951284456634135,0.004,45
0,3,53,0.04,118,38,4484,0.011102571602823,0.003,95
0,3,36,0.04,118,38,4484,0.0688440099058217,0.003,78
0,3,87,0.04,118,38,4484,0.0223733992644304,0.0,129
0,3,20,0.04,118,38,4484,0.0012790814630522,0.0,62
0,3,71,0.04,118,38,4484,0.0792969570488599,0.01,113
0,3,54,0.04,118,38,4484,0.0357429723550118,0.0,96
0,3,37,0.04,118,38,4484,0.016998800755337,0.004,79
0,3,72,0.04,118,38,4484,0.1257006839479617,0.0,114
0,3,38,0.04,118,38,4484,0.0080752593032089,0.002,80
0,3,21,0.04,118,38,4484,3.652941418163317e-05,0.0,63
0,3,55,0.04,118,38,4484,0.2417882879177854,0.179,97
0,3,4,0.04,118,38,4484,0.0102096178050984,0.0,46
0,3,88,0.04,118,38,4484,0.0001798176940468,0.0,130
0,3,73,0.04,118,38,4484,1.4969855685524372e-05,0.0,115
0,3,39,0.04,118,38,4484,5.12854702495297e-08,0.0,81
0,3,22,0.04,118,38,4484,0.0160429685678568,0.001,64
0,3,56,0.04,118,38,4484,0.1952905069535139,0.249,98
0,3,5,0.04,118,38,4484,0.2964699460843443,0.103,47
0,3,89,0.04,118,38,4484,0.0077736454153736,0.003,131
0,3,74,0.04,118,38,4484,0.001379965349949,0.0,116
0,3,57,0.04,118,38,4484,0.2745478592381949,0.112,99
0,3,23,0.04,118,38,4484,0.0245227680911623,0.006,65
0,3,40,0.04,118,38,4484,0.0125670399999499,0.001,82
0,3,6,0.04,118,38,4484,0.0059565108370931,0.0,48
0,3,90,0.04,118,38,4484,0.0106142754077133,0.0,132
0,3,75,0.04,118,38,4484,0.2849111461389905,0.042,117
0,3,58,0.04,118,38,4484,1.3630332743921937e-07,0.0,100
0,3,24,0.04,118,38,4484,0.0103725915929081,0.0,66
0,3,41,0.04,118,38,4484,0.5088182740194352,0.172,83
0,3,7,0.04,118,38,4484,0.4587887399070365,0.463,49
0,3,91,0.04,118,38,4484,0.1215794238411021,0.207,133
0,4,0,0.04,150,38,5700,0.0348734154708219,0.006,42
0,4,84,0.04,150,38,5700,0.0031842124359955,0.001,126
0,4,17,0.04,150,38,5700,0.0280294910679573,0.002,59
0,4,68,0.04,150,38,5700,0.0450849047370362,0.003,110
0,4,34,0.04,150,38,5700,0.7102863512968687,0.544,76
0,4,51,0.04,150,38,5700,0.3340860555246773,0.174,93
0,4,1,0.04,150,38,5700,8.698287821862874e-06,0.0,43
0,4,85,0.04,150,38,5700,0.0619416247440128,0.053,127
0,4,18,0.04,150,38,5700,0.0008782510912967,0.0,60
0,4,52,0.04,150,38,5700,0.6030619505411157,0.416,94
0,4,69,0.04,150,38,5700,0.0027995720815921,0.002,111
0,4,35,0.04,150,38,5700,0.6872125710820729,0.43,77
0,4,2,0.04,150,38,5700,9.433045860870531e-11,0.0,44
0,4,86,0.04,150,38,5700,0.0003197697905097,0.0,128
0,4,19,0.04,150,38,5700,0.8200933180975434,0.132,61
0,4,53,0.04,150,38,5700,0.0836053915029865,0.009,95
0,4,70,0.04,150,38,5700,0.0084411869985096,0.0,112
0,4,3,0.04,150,38,5700,0.0079481881165734,0.0,45
0,4,36,0.04,150,38,5700,0.0035644327209947,0.0,78
0,4,87,0.04,150,38,5700,0.5020708199333844,0.021,129
0,4,20,0.04,150,38,5700,7.261016284789421e-08,0.0,62
0,4,54,0.04,150,38,5700,6.910155225940868e-06,0.0,96
