power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,0,0.045,30,38,1140,0.0055844693840776,0.002,42
0,0,20,0.045,30,38,1140,0.3206429795843951,0.261,62
0,0,60,0.045,30,38,1140,0.2996621262786448,0.233,102
0,0,80,0.045,30,38,1140,0.0007400694535319,0.0,122
0,0,40,0.045,30,38,1140,0.0012283139063105,0.0,82
0,0,1,0.045,30,38,1140,0.1016589926622771,0.105,43
0,0,100,0.045,30,38,1140,0.026013823417492,0.003,142
0,0,21,0.045,30,38,1140,5.212868280771445e-06,0.0,63
0,0,41,0.045,30,38,1140,0.3315911989738422,0.346,83
0,0,81,0.045,30,38,1140,0.0248117367418577,0.013,123
0,0,61,0.045,30,38,1140,0.9852340797928032,0.989,103
0,0,101,0.045,30,38,1140,0.1339259467389784,0.053,143
0,1,20,0.045,108,38,4104,0.4292890027717645,0.339,62
0,1,60,0.045,108,38,4104,0.0733476980654483,0.0,102
0,1,40,0.045,108,38,4104,0.0327386720088234,0.044,82
0,1,0,0.045,108,38,4104,0.0035278574011779,0.0,42
0,1,80,0.045,108,38,4104,0.0114538527813305,0.029,122
0,1,21,0.045,108,38,4104,0.0222938770523269,0.002,63
0,1,61,0.045,108,38,4104,0.0012265788617709,0.0,103
0,1,41,0.045,108,38,4104,0.5015508960052719,0.043,83
0,1,1,0.045,108,38,4104,0.0001160977495053,0.001,43
0,1,81,0.045,108,38,4104,0.0015094548487567,0.0,123
0,1,100,0.045,108,38,4104,0.0096689610924409,0.001,142
0,1,101,0.045,108,38,4104,0.065450872546097,0.006,143
0,1,102,0.045,108,38,4104,0.0878905896466979,0.006,144
0,1,62,0.045,108,38,4104,0.210320646145892,0.248,104
0,1,82,0.045,108,38,4104,0.0009521715071403,0.0,124
0,1,42,0.045,108,38,4104,0.6772860590751675,0.382,84
0,1,2,0.045,108,38,4104,0.0004595148314361,0.0,44
0,1,22,0.045,108,38,4104,0.0026111106621534,0.0,64
0,1,103,0.045,108,38,4104,0.0005557306638562,0.0,145
0,1,63,0.045,108,38,4104,4.591201519496162e-09,0.0,105
0,1,83,0.045,108,38,4104,0.0218880239915467,0.013,125
0,1,64,0.045,108,38,4104,0.0014166456486601,0.0,106
0,1,104,0.045,108,38,4104,3.556771994931925e-07,0.0,146
0,1,23,0.045,108,38,4104,0.0037982305505391,0.001,65
0,1,3,0.045,108,38,4104,0.0003394173978467,0.0,45
0,1,43,0.045,108,38,4104,0.0012985273542165,0.0,85
