sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
167,0,0.0691969547972694,38,35,1300,0.06224120786432194,0.038,209
0,0,0.0426652454929065,38,35,1300,0.01870824086704952,0.007,42
668,0,0.0517469263803029,38,35,1300,0.012779594979443892,0.007,710
501,0,0.0735042555783277,38,35,1300,0.0324348477436619,0.034,543
334,0,0.0526648750733702,38,35,1300,0.002301563914073158,0.0,376
834,0,0.0592443822394981,38,35,1300,0.04178478027424175,0.028,876
1,0,0.0428621032921283,38,35,1300,0.025102204278749148,0.006,43
168,0,0.0426319291928158,38,35,1300,0.31958813093915206,0.208,210
502,0,0.0509477180700147,38,35,1300,0.10176089064809624,0.088,544
669,0,0.0425894779218571,38,35,1300,0.005046165377532047,0.002,711
2,0,0.0446985084123191,38,35,1300,0.3875018941049583,0.362,44
835,0,0.055550394455951,38,35,1300,2.666783391100405e-06,0.0,877
3,0,0.0472131441999489,38,35,1300,0.0004992005733922142,0.0,45
169,0,0.0626817000207119,38,35,1300,0.0484165521689372,0.019,211
335,0,0.0736068545717507,38,35,1300,0.020489871508476826,0.008,377
670,0,0.0777027666694105,38,35,1300,0.0009733355917767892,0.0,712
4,0,0.0600797208939106,38,35,1300,0.007642029751184498,0.0,46
336,0,0.0549162916944215,38,35,1300,0.22867432329815945,0.199,378
170,0,0.0414633430936622,38,35,1300,0.03089190291279667,0.013,212
836,0,0.0798079100027337,38,35,1300,7.770184978925523e-07,0.0,878
503,0,0.0633517745276243,38,35,1300,0.01440145232741762,0.007,545
5,0,0.0739067184352566,38,35,1300,0.014208072799193772,0.006,47
671,0,0.0485880485927435,38,35,1300,0.04460916201610696,0.017,713
337,0,0.0702032067848778,38,35,1300,0.08346237506549542,0.081,379
6,0,0.0517672098527288,38,35,1300,7.3582875705146605e-06,0.0,48
672,0,0.0473597256387176,38,35,1300,0.0008661566239619266,0.0,714
7,0,0.0697122466387657,38,35,1300,0.053660782516739516,0.02,49
338,0,0.0566111167266226,38,35,1300,0.0004748979040410306,0.0,380
504,0,0.0743905936544005,38,35,1300,0.03255181383721723,0.019,546
171,0,0.0499539949932988,38,35,1300,0.7029286561827923,0.646,213
837,0,0.0715111080913249,38,35,1300,0.00020296384052597235,0.0,879
673,0,0.066848000447458,38,35,1300,0.13590229193045433,0.12,715
8,0,0.0682668631402949,38,35,1300,0.018398861761030186,0.015,50
339,0,0.0767784189465576,38,35,1300,8.58813235211311e-05,0.0,381
9,0,0.0676258089509002,38,35,1300,0.10604507499228139,0.05,51
172,0,0.0672301928581433,38,35,1300,0.001221021296721721,0.0,214
505,0,0.05003447278138,38,35,1300,0.04576414283542938,0.027,547
838,0,0.0707787458014179,38,35,1300,1.6781634830858526e-06,0.0,880
674,0,0.0573934276870147,38,35,1300,0.0011748269116505059,0.0,716
10,0,0.045630743001581,38,35,1300,0.008313755835010886,0.005,52
340,0,0.0605321139640071,38,35,1300,0.00482261120007041,0.0,382
11,0,0.0675924189333811,38,35,1300,0.014468742603286094,0.002,53
173,0,0.0576363367974893,38,35,1300,0.01889768631667465,0.016,215
506,0,0.0625661008405787,38,35,1300,0.0002514995242598621,0.0,548
675,0,0.0586834352988157,38,35,1300,0.026902602740321274,0.008,717
12,0,0.0471985634614481,38,35,1300,0.039653803872538786,0.022,54
