sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores
0,0,0.11051819137812961,14,96,1300
1,0,0.10165449235036089,20,65,1300
2,0,0.1600496743046532,22,60,1300
3,0,0.11969604996513682,31,42,1300
4,0,0.08909058971481598,28,47,1300
5,0,0.023993017378192684,21,62,1300
6,0,0.12866946170250482,16,83,1300
7,0,0.02861010393232322,28,47,1300
8,0,0.17857472875299557,62,21,1300
9,0,0.08730216915849577,44,30,1300
10,0,0.022723469204013375,20,68,1300
11,0,0.09970559217526924,38,35,1300
12,0,0.11158681232179078,18,74,1300
13,0,0.1725254220391557,16,84,1300
14,0,0.1569339951776764,28,48,1300
15,0,0.11497115381831216,23,58,1300
16,0,0.17814403773469986,14,96,1300
17,0,0.10156389359627922,38,35,1300
18,0,0.17742352089225452,17,78,1300
19,0,0.19245851245966322,25,53,1300
20,0,0.11860181906772704,20,67,1300
21,0,0.08366528977519261,42,31,1300
22,0,0.15780078606671644,17,77,1300
23,0,0.17746940184397644,17,80,1300
24,0,0.1723753855132206,19,71,1300
25,0,0.19902104894068565,73,18,1300
26,0,0.10905610691584426,15,88,1300
27,0,0.123963204908543,17,79,1300
28,0,0.1786821636350862,93,14,1300
29,0,0.15213651773253206,45,29,1300
30,0,0.08660216123172533,20,68,1300
31,0,0.04462929573339855,47,28,1300
32,0,0.12924389955607835,30,44,1300
33,0,0.10593119605826098,20,65,1300
34,0,0.028445173114504802,42,31,1300
35,0,0.08556110869216375,24,56,1300
36,0,0.1975865982516356,34,39,1300
37,0,0.08657529900358892,19,72,1300
38,0,0.19042731362263493,26,50,1300
39,0,0.024067228964891774,21,62,1300
40,0,0.0404847694212033,19,72,1300
41,0,0.12280895573743111,42,31,1300
42,0,0.05195714451115989,14,98,1300
43,0,0.1500803105460778,14,96,1300
44,0,0.09665480343820337,42,31,1300
45,0,0.0796945636919021,18,75,1300
46,0,0.11037253028841806,17,80,1300
47,0,0.11018449753727298,30,44,1300
48,0,0.0840188088762563,16,84,1300
49,0,0.056722902971185554,14,95,1300
50,0,0.17985450313884732,15,87,1300
51,0,0.06061027210831786,28,48,1300
52,0,0.16857808902466961,19,70,1300
53,0,0.12980086333713206,119,11,1300
54,0,0.046459552897611875,29,46,1300
55,0,0.09747557644260722,130,10,1300
56,0,0.04521600941891202,31,43,1300
57,0,0.1757022257305454,29,45,1300
58,0,0.16774354084783288,60,22,1300
59,0,0.09788287482647008,16,85,1300
60,0,0.1822286605610832,16,86,1300
61,0,0.045261029713423946,21,64,1300
62,0,0.1102257419030217,40,33,1300
63,0,0.17409088959140967,47,28,1300
64,0,0.027270132311470928,77,17,1300
65,0,0.03926905476469009,20,68,1300
66,0,0.12097611139140482,31,42,1300
67,0,0.037702227572598834,93,14,1300
68,0,0.18912466379486437,41,32,1300
69,0,0.1833036690052655,31,43,1300
70,0,0.1329640957137541,14,94,1300
71,0,0.10424542720020527,24,56,1300
72,0,0.14949941831090616,40,33,1300
73,0,0.05467147053708252,93,14,1300
74,0,0.0471094749685857,50,26,1300
75,0,0.052729787117531804,23,59,1300
76,0,0.033933099109920824,37,36,1300
77,0,0.0916922196128273,17,79,1300
78,0,0.06045501008796171,19,72,1300
79,0,0.17897975884949438,40,33,1300
80,0,0.11370971062440267,69,19,1300
81,0,0.12778632109645516,19,70,1300
82,0,0.043364920450073105,23,58,1300
83,0,0.07139723717463778,28,47,1300
84,0,0.10182796102482303,19,71,1300
85,0,0.04301987350443457,26,50,1300
86,0,0.04333249146228399,31,43,1300
87,0,0.15091023133328044,20,67,1300
88,0,0.15660252923843637,17,77,1300
89,0,0.12322287569767372,23,59,1300
90,0,0.15016375675880192,77,17,1300
91,0,0.06236018686856867,100,13,1300
92,0,0.17812581758128382,42,31,1300
93,0,0.19241252572115142,22,61,1300
94,0,0.06994674646644539,14,99,1300
95,0,0.17032168107885629,28,47,1300
96,0,0.12707273245055029,14,99,1300
97,0,0.15857078934457985,18,76,1300
98,0,0.08816950345164946,14,95,1300
99,0,0.1969891730703554,36,37,1300
100,0,0.18077506831184129,16,83,1300
101,0,0.12574914768961853,23,59,1300
102,0,0.09915182667410323,14,98,1300
103,0,0.1069654572265902,32,41,1300
104,0,0.1889557200122467,36,37,1300
105,0,0.050393408224211664,14,97,1300
106,0,0.15918752588664095,47,28,1300
107,0,0.09008855182586584,42,31,1300
