trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,2,0,2,23,2,1
0,0,4,0,4,11,2,1
0,0,6,0,0,46,2,0
0,0,7,0,4,3,2,1
0,0,8,0,3,28,2,1
0,0,13,0,5,49,2,1
0,0,14,0,1,5,2,1
0,0,15,0,5,33,2,0
0,0,16,0,2,34,2,1
0,0,21,0,1,30,2,0
0,0,22,0,0,11,2,0
0,0,25,0,1,23,2,1
0,0,30,0,3,19,2,1
0,0,33,0,1,22,2,1
0,0,35,0,0,40,2,0
0,0,40,0,4,46,2,1
0,0,42,0,3,28,2,1
0,0,44,0,3,24,2,1
0,0,45,0,1,18,2,1
0,0,48,0,5,17,2,0
0,0,49,0,5,37,2,1
0,1,50,0,5,31,2,0
0,1,52,0,4,30,2,0
0,1,57,0,2,9,2,0
0,1,59,0,2,18,2,1
0,1,67,0,1,22,2,1
0,1,69,0,1,28,2,1
0,1,73,0,2,4,2,0
0,1,79,0,4,20,2,1
0,1,81,0,0,6,2,1
0,1,84,0,2,32,2,1
0,1,87,0,0,17,2,0
0,1,90,0,3,29,2,1
0,1,91,0,0,15,2,1
0,1,92,0,4,14,2,1
0,1,93,0,4,26,2,1
0,1,94,0,3,48,2,0
0,1,99,0,5,44,2,1
0,0,9,1,3,44,208,0
0,0,13,1,5,49,208,1
0,0,14,1,1,5,208,1
0,0,15,1,5,33,208,0
0,0,20,1,1,25,208,1
0,0,22,1,0,11,208,0
0,0,23,1,4,34,208,0
0,0,25,1,1,23,208,1
0,0,26,1,4,7,208,1
0,0,30,1,3,19,208,1
0,0,31,1,5,12,208,1
0,0,36,1,5,25,208,1
0,0,40,1,4,46,208,1
0,0,41,1,2,15,208,1
0,0,42,1,3,28,208,1
0,0,44,1,3,24,208,1
0,0,46,1,2,31,208,1
0,0,49,1,5,37,208,1
0,1,59,1,2,18,208,1
0,1,62,1,4,13,208,1
0,1,65,1,2,44,208,0
0,1,66,1,5,36,208,1
0,1,67,1,1,22,208,1
0,1,68,1,2,22,208,0
0,1,69,1,1,28,208,0
0,1,70,1,4,42,208,1
0,1,74,1,3,25,208,1
0,1,76,1,5,27,208,1
0,1,77,1,4,41,208,1
0,1,78,1,3,10,208,0
0,1,83,1,3,1,208,1
0,1,84,1,2,32,208,1
0,1,85,1,3,36,208,1
0,1,87,1,0,17,208,1
0,1,89,1,1,20,208,1
0,1,91,1,0,15,208,1
0,1,93,1,4,26,208,1
0,1,96,1,5,38,208,1
0,0,1,2,5,18,290,1
0,0,2,2,2,23,290,0
0,0,3,2,3,22,290,1
0,0,4,2,4,11,290,1
0,0,6,2,0,46,290,0
0,0,7,2,4,3,290,1
0,0,9,2,3,44,290,1
0,0,10,2,5,34,290,1
0,0,11,2,1,11,290,1
0,0,15,2,5,33,290,1
0,0,17,2,0,18,290,0
0,0,23,2,4,34,290,0
0,0,24,2,4,30,290,0
0,0,36,2,5,25,290,1
0,0,37,2,1,0,290,1
0,0,39,2,3,48,290,1
0,0,43,2,5,41,290,0
0,0,44,2,3,24,290,1
0,0,45,2,1,18,290,1
0,0,47,2,5,15,290,0
0,0,48,2,5,17,290,0
0,1,53,2,2,21,290,1
0,1,56,2,4,21,290,1
0,1,58,2,2,5,290,0
0,1,61,2,5,47,290,0
0,1,65,2,2,44,290,0
0,1,67,2,1,22,290,1
0,1,70,2,4,42,290,1
0,1,72,2,4,32,290,1
0,1,73,2,2,4,290,0
0,1,74,2,3,25,290,1
0,1,80,2,2,21,290,1
0,1,84,2,2,32,290,1
0,1,85,2,3,36,290,1
0,1,88,2,0,28,290,1
0,1,91,2,0,15,290,0
0,1,94,2,3,48,290,0
0,1,98,2,4,34,290,0
