trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,8,0,0,46,28,1
0,0,10,0,5,19,28,1
0,0,12,0,0,46,28,1
0,0,14,0,0,49,28,1
0,0,18,0,2,37,28,1
0,0,24,0,5,40,28,1
0,0,25,0,1,37,28,1
0,0,26,0,1,32,28,1
0,0,29,0,0,17,28,1
0,0,31,0,2,38,28,0
0,0,35,0,2,25,28,0
0,0,38,0,1,30,28,0
0,0,44,0,5,15,28,0
0,0,45,0,2,39,28,1
0,0,46,0,2,10,28,0
0,0,47,0,2,22,28,0
0,0,48,0,1,2,28,1
0,0,49,0,5,19,28,1
0,1,51,0,5,11,28,1
0,1,57,0,0,5,28,0
0,1,59,0,1,25,28,0
0,1,63,0,0,46,28,1
0,1,64,0,5,15,28,1
0,1,65,0,0,34,28,1
0,1,66,0,4,44,28,1
0,1,67,0,2,17,28,1
0,1,68,0,2,21,28,1
0,1,69,0,5,14,28,1
0,1,70,0,2,35,28,1
0,1,71,0,3,14,28,1
0,1,85,0,2,13,28,1
0,1,86,0,2,42,28,1
0,1,87,0,2,34,28,1
0,1,88,0,4,45,28,0
0,1,89,0,0,25,28,1
0,1,90,0,5,45,28,0
0,1,97,0,1,0,28,1
0,1,99,0,5,26,28,0
0,0,0,1,3,2,104,1
0,0,1,1,3,11,104,1
0,0,2,1,3,28,104,0
0,0,4,1,1,6,104,1
0,0,6,1,3,42,104,0
0,0,7,1,0,8,104,1
0,0,8,1,0,46,104,1
0,0,9,1,5,33,104,0
0,0,10,1,5,19,104,0
0,0,12,1,0,46,104,1
0,0,15,1,2,22,104,0
0,0,16,1,4,46,104,1
0,0,20,1,0,17,104,1
0,0,21,1,4,31,104,1
0,0,22,1,4,31,104,0
0,0,23,1,4,35,104,0
0,0,25,1,1,37,104,1
0,0,29,1,0,17,104,1
0,0,38,1,1,30,104,0
0,0,43,1,2,3,104,1
0,0,48,1,1,2,104,1
0,1,60,1,1,28,104,0
0,1,61,1,3,5,104,1
0,1,62,1,1,25,104,0
0,1,64,1,5,15,104,1
0,1,66,1,4,44,104,1
0,1,70,1,2,35,104,1
0,1,73,1,4,23,104,1
0,1,74,1,1,10,104,1
0,1,75,1,5,39,104,1
0,1,76,1,2,31,104,1
0,1,77,1,1,15,104,0
0,1,82,1,5,32,104,1
0,1,83,1,3,30,104,0
0,1,84,1,2,18,104,1
0,1,85,1,2,13,104,1
0,1,87,1,2,34,104,1
0,1,99,1,5,26,104,1
0,0,0,2,3,2,4,1
0,0,3,2,2,46,4,0
0,0,4,2,1,6,4,1
0,0,10,2,5,19,4,1
0,0,12,2,0,46,4,0
0,0,15,2,2,22,4,1
0,0,17,2,4,13,4,1
0,0,20,2,0,17,4,1
0,0,22,2,4,31,4,1
0,0,23,2,4,35,4,0
0,0,25,2,1,37,4,1
0,0,26,2,1,32,4,0
0,0,29,2,0,17,4,1
0,0,35,2,2,25,4,1
0,0,37,2,2,43,4,1
0,0,39,2,0,22,4,1
0,0,40,2,2,42,4,1
0,0,44,2,5,15,4,1
0,0,48,2,1,2,4,1
0,1,52,2,0,25,4,1
0,1,54,2,2,24,4,1
0,1,55,2,1,33,4,1
0,1,58,2,4,45,4,0
0,1,62,2,1,25,4,0
0,1,68,2,2,21,4,1
0,1,69,2,5,14,4,0
0,1,70,2,2,35,4,1
0,1,77,2,1,15,4,0
0,1,78,2,5,31,4,0
0,1,79,2,3,33,4,1
0,1,81,2,0,13,4,1
0,1,83,2,3,30,4,1
0,1,87,2,2,34,4,1
0,1,88,2,4,45,4,1
0,1,89,2,0,25,4,1
0,1,90,2,5,45,4,1
0,1,95,2,2,17,4,1
0,1,98,2,0,20,4,0
0,0,1,3,3,11,287,1
0,0,3,3,2,46,287,1
0,0,9,3,5,33,287,0
0,0,10,3,5,19,287,1
0,0,16,3,4,46,287,1
0,0,18,3,2,37,287,0
0,0,20,3,0,17,287,1
0,0,24,3,5,40,287,1
0,0,26,3,1,32,287,1
0,0,28,3,2,23,287,1
0,0,30,3,0,9,287,0
0,0,33,3,5,36,287,1
0,0,37,3,2,43,287,1
0,0,44,3,5,15,287,1
0,0,46,3,2,10,287,1
0,0,47,3,2,22,287,1
0,1,50,3,3,34,287,0
0,1,51,3,5,11,287,1
0,1,53,3,0,36,287,1
0,1,54,3,2,24,287,1
0,1,57,3,0,5,287,0
0,1,58,3,4,45,287,1
0,1,61,3,3,5,287,1
0,1,64,3,5,15,287,0
0,1,79,3,3,33,287,1
0,1,80,3,1,13,287,1
0,1,81,3,0,13,287,1
0,1,84,3,2,18,287,1
0,1,85,3,2,13,287,1
0,1,90,3,5,45,287,1
0,1,91,3,0,41,287,1
0,1,93,3,0,2,287,1
0,1,94,3,5,9,287,1
0,1,95,3,2,17,287,1
0,1,96,3,4,39,287,1
0,1,97,3,1,0,287,1
0,1,98,3,0,20,287,1
0,1,99,3,5,26,287,1
0,0,6,4,3,42,184,1
0,0,13,4,0,18,184,1
0,0,14,4,0,49,184,1
0,0,19,4,0,1,184,1
0,0,21,4,4,31,184,1
0,0,22,4,4,31,184,1
0,0,25,4,1,37,184,1
0,0,26,4,1,32,184,0
0,0,27,4,5,8,184,1
0,0,29,4,0,17,184,1
0,0,30,4,0,9,184,1
0,0,33,4,5,36,184,1
0,0,34,4,1,1,184,1
0,0,35,4,2,25,184,1
0,0,36,4,2,1,184,1
0,0,38,4,1,30,184,0
0,0,39,4,0,22,184,1
0,0,42,4,1,2,184,1
0,0,44,4,5,15,184,1
0,0,45,4,2,39,184,1
0,0,46,4,2,10,184,1
0,1,50,4,3,34,184,1
0,1,52,4,0,25,184,1
0,1,53,4,0,36,184,0
0,1,56,4,1,42,184,0
0,1,62,4,1,25,184,0
0,1,63,4,0,46,184,1
0,1,67,4,2,17,184,1
0,1,69,4,5,14,184,1
0,1,70,4,2,35,184,1
0,1,71,4,3,14,184,1
0,1,72,4,2,49,184,1
0,1,78,4,5,31,184,0
0,1,80,4,1,13,184,1
0,1,84,4,2,18,184,1
0,1,90,4,5,45,184,1
0,1,91,4,0,41,184,1
0,1,95,4,2,17,184,1
0,0,0,5,3,2,41,1
0,0,3,5,2,46,41,0
0,0,4,5,1,6,41,1
0,0,5,5,2,36,41,1
0,0,6,5,3,42,41,1
0,0,11,5,5,12,41,1
0,0,13,5,0,18,41,0
0,0,19,5,0,1,41,0
0,0,23,5,4,35,41,0
0,0,26,5,1,32,41,1
0,0,28,5,2,23,41,1
0,0,29,5,0,17,41,1
0,0,30,5,0,9,41,1
0,0,32,5,0,3,41,0
0,0,35,5,2,25,41,1
0,0,36,5,2,1,41,0
0,0,44,5,5,15,41,1
0,0,45,5,2,39,41,1
0,0,47,5,2,22,41,0
0,0,49,5,5,19,41,1
0,1,52,5,0,25,41,1
0,1,54,5,2,24,41,1
0,1,55,5,1,33,41,1
0,1,61,5,3,5,41,1
0,1,63,5,0,46,41,1
0,1,64,5,5,15,41,1
0,1,67,5,2,17,41,0
0,1,70,5,2,35,41,1
0,1,71,5,3,14,41,1
0,1,72,5,2,49,41,1
0,1,76,5,2,31,41,0
0,1,80,5,1,13,41,1
0,1,83,5,3,30,41,1
0,1,85,5,2,13,41,1
0,1,87,5,2,34,41,1
0,1,89,5,0,25,41,1
0,1,91,5,0,41,41,0
0,1,97,5,1,0,41,1
0,0,1,6,3,11,201,1
0,0,6,6,3,42,201,1
0,0,8,6,0,46,201,1
0,0,9,6,5,33,201,1
0,0,10,6,5,19,201,1
0,0,12,6,0,46,201,1
0,0,15,6,2,22,201,1
0,0,18,6,2,37,201,1
0,0,20,6,0,17,201,1
0,0,22,6,4,31,201,1
0,0,25,6,1,37,201,1
0,0,30,6,0,9,201,1
0,0,32,6,0,3,201,1
0,0,36,6,2,1,201,1
0,0,37,6,2,43,201,1
0,0,40,6,2,42,201,1
0,0,41,6,3,21,201,1
0,0,43,6,2,3,201,1
0,1,56,6,1,42,201,1
0,1,57,6,0,5,201,0
0,1,58,6,4,45,201,1
0,1,61,6,3,5,201,1
0,1,63,6,0,46,201,1
0,1,64,6,5,15,201,1
0,1,65,6,0,34,201,1
0,1,66,6,4,44,201,1
0,1,67,6,2,17,201,1
0,1,70,6,2,35,201,1
0,1,71,6,3,14,201,1
0,1,75,6,5,39,201,1
0,1,80,6,1,13,201,1
0,1,82,6,5,32,201,1
0,1,83,6,3,30,201,1
0,1,86,6,2,42,201,1
0,1,95,6,2,17,201,1
0,1,97,6,1,0,201,1
0,1,98,6,0,20,201,1
0,1,99,6,5,26,201,1
0,0,0,7,3,2,72,1
0,0,1,7,3,11,72,1
0,0,6,7,3,42,72,1
0,0,12,7,0,46,72,0
0,0,16,7,4,46,72,0
0,0,17,7,4,13,72,1
0,0,18,7,2,37,72,1
0,0,21,7,4,31,72,0
0,0,22,7,4,31,72,0
0,0,23,7,4,35,72,0
0,0,27,7,5,8,72,1
0,0,28,7,2,23,72,0
0,0,31,7,2,38,72,0
0,0,35,7,2,25,72,1
0,0,37,7,2,43,72,0
0,0,42,7,1,2,72,0
0,0,43,7,2,3,72,1
0,0,48,7,1,2,72,0
0,1,52,7,0,25,72,1
0,1,53,7,0,36,72,1
0,1,57,7,0,5,72,0
0,1,58,7,4,45,72,1
0,1,60,7,1,28,72,1
0,1,61,7,3,5,72,1
0,1,63,7,0,46,72,1
0,1,64,7,5,15,72,0
0,1,65,7,0,34,72,0
0,1,67,7,2,17,72,0
0,1,70,7,2,35,72,1
0,1,72,7,2,49,72,0
0,1,76,7,2,31,72,1
0,1,77,7,1,15,72,0
0,1,80,7,1,13,72,1
0,1,81,7,0,13,72,1
0,1,82,7,5,32,72,1
0,1,85,7,2,13,72,1
0,1,97,7,1,0,72,1
0,1,99,7,5,26,72,1
0,0,3,8,2,46,205,0
0,0,8,8,0,46,205,1
0,0,9,8,5,33,205,1
0,0,10,8,5,19,205,1
