trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,1,0,4,33,277,1
0,0,6,0,3,29,277,1
0,0,7,0,0,0,277,0
0,0,9,0,1,32,277,1
0,0,11,0,0,0,277,1
0,0,12,0,2,37,277,0
0,0,17,0,3,15,277,1
0,0,24,0,5,16,277,1
0,0,26,0,2,17,277,1
0,0,28,0,0,34,277,1
0,0,30,0,5,18,277,1
0,0,31,0,2,44,277,0
0,0,37,0,5,11,277,1
0,0,38,0,3,23,277,0
0,0,42,0,2,42,277,0
0,0,45,0,0,47,277,1
0,0,46,0,0,8,277,0
0,0,49,0,3,1,277,1
0,1,50,0,0,3,277,1
0,1,53,0,5,15,277,1
0,1,54,0,3,39,277,0
0,1,55,0,3,18,277,1
0,1,61,0,2,31,277,0
0,1,68,0,5,37,277,1
0,1,70,0,3,48,277,0
0,1,73,0,1,28,277,0
0,1,75,0,1,8,277,1
0,1,78,0,5,29,277,1
0,1,80,0,2,20,277,1
0,1,84,0,4,33,277,1
0,1,85,0,2,26,277,0
0,1,86,0,3,10,277,0
0,1,89,0,5,44,277,1
0,1,92,0,0,12,277,1
0,1,95,0,5,48,277,1
0,1,96,0,1,20,277,1
0,1,97,0,0,22,277,0
0,1,98,0,2,26,277,1
0,0,0,1,3,8,22,1
0,0,4,1,1,8,22,1
0,0,5,1,3,12,22,1
0,0,10,1,3,21,22,0
0,0,14,1,4,5,22,0
0,0,18,1,1,0,22,1
0,0,19,1,2,7,22,1
0,0,20,1,5,44,22,1
0,0,21,1,4,37,22,0
0,0,23,1,4,36,22,1
0,0,25,1,0,6,22,1
0,0,27,1,1,39,22,1
0,0,30,1,5,18,22,1
0,0,31,1,2,44,22,1
0,0,32,1,2,24,22,1
0,0,36,1,2,1,22,0
0,0,44,1,5,8,22,1
0,0,47,1,4,24,22,1
0,0,48,1,5,11,22,1
0,1,50,1,0,3,22,1
0,1,51,1,5,45,22,1
0,1,52,1,2,36,22,1
0,1,53,1,5,15,22,1
0,1,57,1,2,0,22,1
