trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,5,0,2,11,26,1
0,0,6,0,4,25,26,0
0,0,9,0,4,27,26,0
0,0,10,0,2,10,26,1
0,0,13,0,2,22,26,0
0,0,21,0,0,28,26,1
0,0,22,0,3,36,26,1
0,0,23,0,4,6,26,1
0,0,24,0,1,25,26,0
0,0,27,0,3,14,26,1
0,0,28,0,2,27,26,1
0,0,31,0,5,42,26,1
0,0,32,0,4,35,26,0
0,0,33,0,4,12,26,1
0,0,37,0,3,38,26,1
0,0,42,0,5,5,26,0
0,0,43,0,0,44,26,0
0,0,44,0,1,22,26,1
0,0,46,0,0,3,26,1
0,0,47,0,2,3,26,1
0,0,48,0,0,45,26,1
0,1,50,0,4,37,26,0
0,1,53,0,5,45,26,0
0,1,54,0,5,4,26,0
0,1,56,0,3,16,26,1
0,1,57,0,0,19,26,1
0,1,58,0,1,5,26,1
0,1,60,0,0,33,26,0
0,1,66,0,2,32,26,1
0,1,68,0,5,31,26,0
0,1,69,0,4,17,26,0
0,1,71,0,5,49,26,1
0,1,76,0,2,8,26,0
0,1,80,0,5,7,26,1
0,1,88,0,1,19,26,0
0,1,91,0,4,32,26,1
0,1,92,0,0,19,26,1
0,1,95,0,1,32,26,1
0,0,0,1,3,5,268,1
0,0,4,1,3,28,268,1
0,0,5,1,2,11,268,1
0,0,7,1,5,7,268,1
0,0,16,1,4,24,268,1
0,0,24,1,1,25,268,0
0,0,25,1,2,13,268,1
0,0,27,1,3,14,268,1
0,0,28,1,2,27,268,1
0,0,31,1,5,42,268,0
0,0,32,1,4,35,268,1
0,0,34,1,1,24,268,1
0,0,35,1,0,45,268,1
0,0,36,1,0,40,268,1
0,0,40,1,5,21,268,1
0,0,42,1,5,5,268,1
0,0,43,1,0,44,268,0
0,0,44,1,1,22,268,1
0,0,46,1,0,3,268,1
0,0,48,1,0,45,268,1
0,0,49,1,0,16,268,1
0,1,51,1,5,36,268,0
0,1,52,1,5,41,268,1
0,1,54,1,5,4,268,1
0,1,55,1,5,43,268,0
0,1,56,1,3,16,268,1
0,1,65,1,0,49,268,1
0,1,69,1,4,17,268,1
0,1,71,1,5,49,268,1
0,1,76,1,2,8,268,1
0,1,78,1,4,12,268,1
0,1,85,1,5,5,268,1
0,1,88,1,1,19,268,0
0,1,89,1,0,31,268,1
0,1,95,1,1,32,268,1
0,1,97,1,1,21,268,1
0,1,98,1,3,34,268,0
0,1,99,1,5,45,268,1
0,0,0,2,3,5,40,1
0,0,2,2,5,26,40,0
0,0,5,2,2,11,40,1
0,0,8,2,1,17,40,0
0,0,10,2,2,10,40,1
0,0,16,2,4,24,40,1
0,0,19,2,0,4,40,1
0,0,21,2,0,28,40,1
0,0,22,2,3,36,40,1
0,0,26,2,3,5,40,1
0,0,28,2,2,27,40,0
0,0,30,2,3,6,40,1
0,0,31,2,5,42,40,1
0,0,33,2,4,12,40,1
0,0,34,2,1,24,40,0
0,0,35,2,0,45,40,1
0,0,38,2,0,36,40,1
0,0,42,2,5,5,40,0
0,0,45,2,3,43,40,1
0,0,48,2,0,45,40,1
0,1,56,2,3,16,40,1
0,1,59,2,4,6,40,1
0,1,60,2,0,33,40,1
0,1,63,2,5,45,40,1
0,1,65,2,0,49,40,1
0,1,66,2,2,32,40,1
0,1,67,2,3,18,40,1
0,1,71,2,5,49,40,1
0,1,73,2,0,18,40,1
0,1,74,2,1,22,40,1
0,1,81,2,2,14,40,0
0,1,82,2,4,39,40,1
0,1,83,2,5,2,40,1
0,1,84,2,2,0,40,1
0,1,87,2,1,0,40,1
0,1,92,2,0,19,40,1
0,1,95,2,1,32,40,1
0,1,97,2,1,21,40,0
0,0,0,3,3,5,169,1
0,0,3,3,4,12,169,1
0,0,4,3,3,28,169,1
0,0,6,3,4,25,169,1
0,0,10,3,2,10,169,1
0,0,16,3,4,24,169,1
0,0,24,3,1,25,169,0
0,0,25,3,2,13,169,1
0,0,26,3,3,5,169,1
0,0,27,3,3,14,169,1
0,0,28,3,2,27,169,0
0,0,31,3,5,42,169,1
0,0,32,3,4,35,169,0
0,0,34,3,1,24,169,0
0,0,38,3,0,36,169,1
0,0,40,3,5,21,169,1
0,0,41,3,4,46,169,1
0,0,45,3,3,43,169,1
0,1,52,3,5,41,169,0
0,1,53,3,5,45,169,0
0,1,55,3,5,43,169,0
0,1,57,3,0,19,169,0
0,1,59,3,4,6,169,0
0,1,61,3,5,42,169,1
0,1,69,3,4,17,169,1
0,1,70,3,0,6,169,1
0,1,72,3,5,12,169,1
0,1,74,3,1,22,169,1
0,1,75,3,2,18,169,1
0,1,77,3,3,12,169,1
0,1,78,3,4,12,169,1
0,1,81,3,2,14,169,1
0,1,88,3,1,19,169,1
0,1,90,3,5,16,169,1
0,1,91,3,4,32,169,1
0,1,92,3,0,19,169,1
0,1,98,3,3,34,169,1
0,1,99,3,5,45,169,1
0,0,3,4,4,12,73,1
0,0,4,4,3,28,73,1
0,0,5,4,2,11,73,1
0,0,6,4,4,25,73,1
0,0,15,4,5,36,73,0
0,0,16,4,4,24,73,1
0,0,17,4,3,42,73,1
0,0,19,4,0,4,73,0
0,0,21,4,0,28,73,1
0,0,24,4,1,25,73,0
0,0,25,4,2,13,73,0
0,0,31,4,5,42,73,1
0,0,33,4,4,12,73,0
0,0,34,4,1,24,73,0
0,0,35,4,0,45,73,1
0,0,36,4,0,40,73,1
0,0,37,4,3,38,73,0
0,0,43,4,0,44,73,0
0,0,47,4,2,3,73,1
0,0,48,4,0,45,73,1
0,0,49,4,0,16,73,0
0,1,50,4,4,37,73,0
0,1,51,4,5,36,73,0
