trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,5,6,150,1
0,0,1,0,0,47,150,0
0,0,4,0,4,44,150,1
0,0,6,0,0,14,150,1
0,0,9,0,4,23,150,1
0,0,11,0,3,47,150,1
0,0,16,0,0,48,150,1
0,0,24,0,0,49,150,0
0,0,25,0,5,25,150,0
0,0,26,0,1,26,150,1
0,0,28,0,1,26,150,1
0,0,30,0,2,26,150,1
0,0,33,0,2,8,150,0
0,0,37,0,5,45,150,0
0,0,40,0,5,29,150,1
0,0,43,0,2,45,150,0
0,0,46,0,0,5,150,0
0,0,47,0,0,18,150,0
0,0,48,0,3,34,150,1
0,0,49,0,0,41,150,1
0,1,52,0,4,46,150,1
0,1,55,0,2,21,150,1
0,1,58,0,2,28,150,0
0,1,61,0,2,21,150,1
0,1,62,0,0,17,150,0
0,1,63,0,4,11,150,1
0,1,68,0,4,37,150,0
0,1,70,0,0,16,150,0
0,1,71,0,5,35,150,1
0,1,76,0,2,4,150,0
0,1,77,0,0,26,150,1
0,1,78,0,5,45,150,1
0,1,82,0,1,25,150,1
0,1,84,0,4,1,150,1
0,1,87,0,4,1,150,1
0,1,92,0,5,22,150,1
0,1,94,0,5,31,150,1
0,1,96,0,4,9,150,1
0,0,1,1,0,47,138,0
0,0,2,1,1,32,138,1
0,0,6,1,0,14,138,1
0,0,8,1,5,44,138,1
0,0,10,1,4,37,138,0
0,0,12,1,3,42,138,1
0,0,13,1,2,45,138,0
0,0,15,1,4,27,138,0
0,0,18,1,4,10,138,0
0,0,19,1,1,13,138,0
0,0,20,1,4,11,138,1
0,0,25,1,5,25,138,1
0,0,29,1,0,2,138,1
0,0,30,1,2,26,138,1
0,0,31,1,0,2,138,1
0,0,37,1,5,45,138,1
0,0,38,1,1,32,138,1
0,0,39,1,2,44,138,1
0,0,43,1,2,45,138,0
0,0,46,1,0,5,138,0
0,0,47,1,0,18,138,0
0,0,49,1,0,41,138,0
0,1,52,1,4,46,138,1
0,1,58,1,2,28,138,1
0,1,64,1,4,33,138,1
0,1,68,1,4,37,138,0
0,1,69,1,3,3,138,0
0,1,73,1,1,1,138,1
0,1,77,1,0,26,138,1
0,1,81,1,5,11,138,0
0,1,84,1,4,1,138,1
0,1,85,1,3,18,138,1
0,1,88,1,4,15,138,1
0,1,90,1,2,4,138,1
0,1,91,1,2,42,138,1
0,1,92,1,5,22,138,1
0,1,93,1,2,1,138,0
0,1,97,1,1,42,138,0
0,0,6,2,0,14,116,1
0,0,7,2,4,23,116,1
0,0,11,2,3,47,116,1
0,0,12,2,3,42,116,1
0,0,17,2,5,11,116,0
0,0,20,2,4,11,116,1
0,0,21,2,5,17,116,1
0,0,24,2,0,49,116,0
0,0,25,2,5,25,116,1
0,0,26,2,1,26,116,1
0,0,29,2,0,2,116,0
0,0,31,2,0,2,116,1
0,0,33,2,2,8,116,0
0,0,34,2,1,12,116,0
0,0,35,2,2,14,116,1
0,0,37,2,5,45,116,1
0,0,40,2,5,29,116,1
0,0,42,2,1,3,116,1
0,0,43,2,2,45,116,1
0,0,44,2,3,12,116,1
0,0,46,2,0,5,116,1
0,0,47,2,0,18,116,0
0,1,55,2,2,21,116,1
0,1,59,2,0,23,116,1
0,1,63,2,4,11,116,1
0,1,64,2,4,33,116,1
0,1,66,2,5,47,116,1
0,1,71,2,5,35,116,1
0,1,74,2,0,47,116,1
0,1,76,2,2,4,116,0
0,1,77,2,0,26,116,1
0,1,81,2,5,11,116,1
0,1,86,2,4,40,116,1
0,1,89,2,1,5,116,1
0,1,90,2,2,4,116,1
0,1,91,2,2,42,116,1
0,1,96,2,4,9,116,1
0,1,99,2,4,4,116,1
0,0,0,3,5,6,66,1
0,0,1,3,0,47,66,1
0,0,8,3,5,44,66,1
0,0,16,3,0,48,66,1
0,0,21,3,5,17,66,1
0,0,23,3,5,34,66,1
0,0,24,3,0,49,66,1
0,0,27,3,0,42,66,0
0,0,29,3,0,2,66,1
0,0,32,3,2,36,66,1
0,0,33,3,2,8,66,0
0,0,34,3,1,12,66,0
0,0,41,3,4,25,66,0
0,0,42,3,1,3,66,0
0,0,46,3,0,5,66,0
0,0,47,3,0,18,66,0
0,1,52,3,4,46,66,1
0,1,53,3,5,46,66,0
0,1,56,3,5,27,66,1
0,1,57,3,0,21,66,1
0,1,63,3,4,11,66,1
0,1,64,3,4,33,66,1
0,1,65,3,5,47,66,1
0,1,70,3,0,16,66,1
0,1,72,3,1,31,66,0
0,1,74,3,0,47,66,1
0,1,76,3,2,4,66,1
0,1,77,3,0,26,66,1
0,1,79,3,3,31,66,1
0,1,80,3,4,15,66,1
0,1,81,3,5,11,66,0
0,1,82,3,1,25,66,1
0,1,84,3,4,1,66,1
0,1,87,3,4,1,66,1
0,1,89,3,1,5,66,1
0,1,91,3,2,42,66,1
0,1,92,3,5,22,66,1
0,1,94,3,5,31,66,1
0,0,8,4,5,44,22,1
0,0,11,4,3,47,22,1
0,0,12,4,3,42,22,1
0,0,14,4,2,32,22,1
0,0,15,4,4,27,22,1
0,0,18,4,4,10,22,0
0,0,20,4,4,11,22,1
0,0,22,4,4,37,22,1
0,0,25,4,5,25,22,1
0,0,29,4,0,2,22,1
0,0,32,4,2,36,22,1
0,0,33,4,2,8,22,0
0,0,34,4,1,12,22,0
0,0,35,4,2,14,22,1
0,0,42,4,1,3,22,1
0,0,43,4,2,45,22,0
0,0,45,4,3,28,22,1
0,0,46,4,0,5,22,0
0,0,48,4,3,34,22,1
0,1,50,4,5,26,22,1
0,1,51,4,1,3,22,1
0,1,55,4,2,21,22,1
0,1,56,4,5,27,22,1
0,1,57,4,0,21,22,1
0,1,58,4,2,28,22,0
0,1,62,4,0,17,22,1
0,1,66,4,5,47,22,0
0,1,67,4,5,39,22,0
0,1,71,4,5,35,22,1
0,1,76,4,2,4,22,0
0,1,80,4,4,15,22,1
0,1,84,4,4,1,22,1
0,1,86,4,4,40,22,0
0,1,87,4,4,1,22,1
0,1,88,4,4,15,22,1
0,1,90,4,2,4,22,0
0,1,91,4,2,42,22,1
0,1,93,4,2,1,22,1
0,0,0,5,5,6,69,1
0,0,3,5,5,4,69,1
0,0,5,5,5,48,69,1
0,0,9,5,4,23,69,1
0,0,10,5,4,37,69,0
0,0,12,5,3,42,69,0
0,0,13,5,2,45,69,0
0,0,15,5,4,27,69,0
0,0,18,5,4,10,69,0
0,0,24,5,0,49,69,0
0,0,30,5,2,26,69,1
0,0,32,5,2,36,69,1
0,0,35,5,2,14,69,1
0,0,41,5,4,25,69,1
0,0,42,5,1,3,69,0
0,0,44,5,3,12,69,1
0,1,50,5,5,26,69,0
0,1,51,5,1,3,69,0
0,1,52,5,4,46,69,1
0,1,53,5,5,46,69,1
0,1,58,5,2,28,69,1
0,1,60,5,0,14,69,1
0,1,61,5,2,21,69,1
0,1,62,5,0,17,69,1
0,1,67,5,5,39,69,1
0,1,71,5,5,35,69,0
0,1,75,5,1,5,69,1
0,1,77,5,0,26,69,1
0,1,80,5,4,15,69,1
0,1,83,5,3,30,69,0
0,1,85,5,3,18,69,0
0,1,86,5,4,40,69,1
0,1,88,5,4,15,69,1
0,1,90,5,2,4,69,0
0,1,91,5,2,42,69,1
0,1,93,5,2,1,69,1
0,1,94,5,5,31,69,0
0,1,99,5,4,4,69,0
0,0,0,6,5,6,113,1
0,0,3,6,5,4,113,1
0,0,8,6,5,44,113,1
0,0,13,6,2,45,113,0
0,0,20,6,4,11,113,1
0,0,21,6,5,17,113,1
0,0,24,6,0,49,113,1
0,0,26,6,1,26,113,0
0,0,27,6,0,42,113,1
0,0,37,6,5,45,113,1
0,0,38,6,1,32,113,1
0,0,42,6,1,3,113,1
0,0,43,6,2,45,113,1
0,0,45,6,3,28,113,1
0,0,46,6,0,5,113,0
0,0,47,6,0,18,113,0
0,0,48,6,3,34,113,1
0,1,50,6,5,26,113,1
0,1,52,6,4,46,113,1
0,1,55,6,2,21,113,1
0,1,58,6,2,28,113,1
0,1,62,6,0,17,113,1
0,1,63,6,4,11,113,1
0,1,64,6,4,33,113,1
0,1,66,6,5,47,113,1
0,1,70,6,0,16,113,0
0,1,73,6,1,1,113,1
0,1,74,6,0,47,113,0
0,1,77,6,0,26,113,1
0,1,78,6,5,45,113,0
0,1,80,6,4,15,113,1
0,1,83,6,3,30,113,1
0,1,86,6,4,40,113,1
0,1,87,6,4,1,113,1
0,1,90,6,2,4,113,0
0,1,97,6,1,42,113,0
0,1,98,6,3,27,113,1
0,1,99,6,4,4,113,1
0,0,0,7,5,6,71,1
0,0,8,7,5,44,71,1
0,0,9,7,4,23,71,1
0,0,10,7,4,37,71,0
0,0,12,7,3,42,71,1
0,0,17,7,5,11,71,0
0,0,19,7,1,13,71,1
0,0,21,7,5,17,71,1
0,0,22,7,4,37,71,0
0,0,26,7,1,26,71,1
0,0,28,7,1,26,71,1
0,0,31,7,0,2,71,0
0,0,35,7,2,14,71,0
0,0,41,7,4,25,71,0
0,0,43,7,2,45,71,1
0,0,45,7,3,28,71,1
0,0,46,7,0,5,71,0
0,1,50,7,5,26,71,0
0,1,55,7,2,21,71,1
0,1,56,7,5,27,71,1
0,1,59,7,0,23,71,1
0,1,61,7,2,21,71,1
0,1,64,7,4,33,71,1
0,1,66,7,5,47,71,0
0,1,67,7,5,39,71,1
0,1,68,7,4,37,71,0
0,1,69,7,3,3,71,0
0,1,73,7,1,1,71,1
0,1,77,7,0,26,71,1
0,1,78,7,5,45,71,0
0,1,83,7,3,30,71,1
0,1,84,7,4,1,71,1
0,1,86,7,4,40,71,1
0,1,87,7,4,1,71,1
0,1,88,7,4,15,71,1
0,1,89,7,1,5,71,1
0,1,94,7,5,31,71,1
0,1,98,7,3,27,71,1
0,0,0,8,5,6,157,1
0,0,1,8,0,47,157,1
0,0,2,8,1,32,157,1
0,0,8,8,5,44,157,1
0,0,11,8,3,47,157,1
0,0,13,8,2,45,157,0
0,0,15,8,4,27,157,1
0,0,17,8,5,11,157,1
0,0,19,8,1,13,157,1
0,0,24,8,0,49,157,1
0,0,31,8,0,2,157,1
0,0,34,8,1,12,157,0
0,0,35,8,2,14,157,0
0,0,37,8,5,45,157,0
0,0,43,8,2,45,157,1
