trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,0,33,253,0
0,0,4,0,3,27,253,1
0,0,7,0,4,3,253,1
0,0,9,0,3,1,253,1
0,0,12,0,2,4,253,0
0,0,13,0,3,39,253,0
0,0,15,0,4,1,253,1
0,0,17,0,2,40,253,1
0,0,20,0,4,44,253,1
0,0,24,0,3,40,253,1
0,0,25,0,2,20,253,1
0,0,30,0,3,10,253,0
0,0,31,0,2,44,253,1
0,0,33,0,0,16,253,0
0,0,34,0,5,48,253,1
0,0,39,0,2,22,253,1
0,0,41,0,2,6,253,1
0,0,43,0,0,29,253,1
0,0,44,0,5,6,253,1
0,0,48,0,5,44,253,1
0,0,49,0,3,14,253,1
0,1,50,0,2,23,253,0
0,1,51,0,0,2,253,1
0,1,52,0,3,44,253,1
0,1,53,0,0,38,253,1
0,1,56,0,5,15,253,1
0,1,58,0,2,47,253,1
0,1,60,0,5,19,253,1
0,1,65,0,0,26,253,1
0,1,73,0,0,19,253,1
0,1,77,0,4,11,253,1
0,1,80,0,1,25,253,0
0,1,84,0,5,3,253,1
0,1,85,0,1,24,253,0
0,1,87,0,3,31,253,1
0,1,89,0,5,21,253,1
0,1,97,0,3,2,253,1
0,1,98,0,5,48,253,1
0,0,1,1,0,25,158,0
0,0,4,1,3,27,158,1
0,0,6,1,5,30,158,1
0,0,8,1,4,26,158,0
0,0,9,1,3,1,158,1
0,0,19,1,3,45,158,1
0,0,23,1,0,17,158,0
0,0,27,1,2,13,158,1
0,0,28,1,2,27,158,1
0,0,29,1,0,6,158,1
0,0,35,1,0,4,158,0
0,0,37,1,2,39,158,1
0,0,38,1,5,45,158,1
0,0,44,1,5,6,158,1
0,1,51,1,0,2,158,0
0,1,58,1,2,47,158,1
0,1,59,1,2,46,158,1
0,1,60,1,5,19,158,1
0,1,61,1,3,30,158,1
0,1,63,1,1,30,158,1
0,1,64,1,0,5,158,1
0,1,67,1,5,26,158,1
0,1,69,1,5,20,158,1
0,1,71,1,5,44,158,1
0,1,72,1,5,32,158,1
0,1,75,1,5,0,158,1
0,1,77,1,4,11,158,1
0,1,83,1,3,45,158,1
0,1,85,1,1,24,158,1
0,1,86,1,0,9,158,1
0,1,87,1,3,31,158,1
0,1,88,1,2,27,158,1
0,1,91,1,5,39,158,1
