trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,5,41,32,0
0,0,3,0,2,17,32,1
0,0,6,0,4,30,32,0
0,0,7,0,0,11,32,1
0,0,10,0,3,31,32,1
0,0,11,0,4,22,32,0
0,0,12,0,0,40,32,0
0,0,13,0,2,39,32,1
0,0,15,0,2,1,32,1
0,0,18,0,2,49,32,1
0,0,19,0,0,3,32,1
0,0,21,0,4,4,32,1
0,0,32,0,1,47,32,1
0,0,37,0,0,30,32,0
0,0,40,0,4,27,32,0
0,0,43,0,0,22,32,0
0,0,48,0,3,4,32,0
0,0,49,0,5,30,32,0
0,1,51,0,2,23,32,1
0,1,52,0,2,10,32,1
0,1,54,0,1,9,32,0
0,1,55,0,1,17,32,0
0,1,56,0,4,27,32,1
0,1,57,0,4,43,32,0
0,1,60,0,1,34,32,1
0,1,62,0,4,3,32,1
0,1,65,0,2,34,32,1
0,1,68,0,2,10,32,1
0,1,70,0,4,36,32,1
0,1,71,0,5,47,32,0
0,1,74,0,3,8,32,0
0,1,78,0,2,45,32,1
0,1,79,0,1,41,32,0
0,1,81,0,0,38,32,0
0,1,82,0,5,36,32,0
0,1,84,0,4,3,32,1
0,1,88,0,1,1,32,1
0,1,92,0,2,20,32,1
0,0,1,1,2,8,194,1
0,0,4,1,0,28,194,1
0,0,5,1,3,49,194,1
0,0,12,1,0,40,194,0
0,0,21,1,4,4,194,0
0,0,23,1,1,39,194,0
0,0,24,1,5,47,194,0
0,0,25,1,5,15,194,0
0,0,26,1,4,5,194,1
0,0,28,1,4,5,194,1
0,0,30,1,0,46,194,0
0,0,31,1,3,11,194,1
0,0,33,1,4,2,194,0
0,0,34,1,5,42,194,1
0,0,35,1,2,48,194,1
0,0,36,1,5,4,194,1
0,0,37,1,0,30,194,0
0,0,41,1,5,43,194,0
0,0,43,1,0,22,194,1
0,0,44,1,3,31,194,1
0,0,47,1,2,0,194,1
0,1,51,1,2,23,194,1
0,1,55,1,1,17,194,1
0,1,58,1,5,29,194,1
0,1,59,1,4,19,194,1
0,1,60,1,1,34,194,0
0,1,64,1,5,8,194,1
0,1,70,1,4,36,194,1
0,1,72,1,5,8,194,1
0,1,74,1,3,8,194,0
0,1,82,1,5,36,194,1
0,1,85,1,2,49,194,1
0,1,87,1,5,6,194,1
0,1,88,1,1,1,194,1
0,1,89,1,5,31,194,1
0,1,90,1,4,27,194,1
0,1,92,1,2,20,194,1
0,1,94,1,5,23,194,1
0,0,1,2,2,8,208,1
0,0,2,2,5,42,208,1
0,0,6,2,4,30,208,1
0,0,7,2,0,11,208,1
0,0,8,2,1,1,208,0
0,0,9,2,0,26,208,1
0,0,13,2,2,39,208,1
0,0,15,2,2,1,208,1
0,0,16,2,4,8,208,0
0,0,18,2,2,49,208,0
0,0,22,2,1,22,208,1
0,0,25,2,5,15,208,1
0,0,27,2,5,10,208,1
0,0,29,2,1,49,208,0
0,0,34,2,5,42,208,1
0,0,36,2,5,4,208,1
0,0,38,2,0,7,208,1
0,0,39,2,4,31,208,1
0,0,43,2,0,22,208,0
0,0,45,2,0,45,208,1
0,0,46,2,4,21,208,1
0,0,49,2,5,30,208,0
0,1,51,2,2,23,208,1
0,1,52,2,2,10,208,1
0,1,54,2,1,9,208,1
0,1,63,2,4,33,208,1
0,1,67,2,3,3,208,1
0,1,68,2,2,10,208,1
0,1,75,2,1,36,208,1
0,1,76,2,4,33,208,1
0,1,82,2,5,36,208,0
0,1,84,2,4,3,208,1
0,1,86,2,1,47,208,0
0,1,87,2,5,6,208,1
0,1,88,2,1,1,208,1
0,1,90,2,4,27,208,1
0,1,92,2,2,20,208,1
0,1,95,2,1,28,208,1
0,0,4,3,0,28,54,1
0,0,5,3,3,49,54,1
0,0,6,3,4,30,54,0
0,0,11,3,4,22,54,1
0,0,14,3,3,15,54,1
0,0,15,3,2,1,54,1
0,0,17,3,1,22,54,0
0,0,19,3,0,3,54,1
0,0,23,3,1,39,54,1
0,0,31,3,3,11,54,1
0,0,33,3,4,2,54,1
0,0,34,3,5,42,54,1
0,0,35,3,2,48,54,1
0,0,36,3,5,4,54,1
0,0,38,3,0,7,54,1
0,0,41,3,5,43,54,0
0,0,43,3,0,22,54,1
0,0,47,3,2,0,54,1
0,0,48,3,3,4,54,1
0,0,49,3,5,30,54,0
0,1,56,3,4,27,54,1
0,1,58,3,5,29,54,1
0,1,65,3,2,34,54,1
0,1,66,3,0,23,54,1
0,1,69,3,5,26,54,0
0,1,71,3,5,47,54,0
0,1,73,3,2,47,54,0
0,1,76,3,4,33,54,1
0,1,77,3,1,0,54,1
0,1,80,3,0,8,54,1
0,1,81,3,0,38,54,1
0,1,85,3,2,49,54,1
0,1,90,3,4,27,54,0
0,1,91,3,3,49,54,1
0,1,92,3,2,20,54,1
