trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,3,36,26,1
0,0,1,0,2,27,26,1
0,0,2,0,4,20,26,0
0,0,3,0,3,23,26,0
0,0,5,0,3,16,26,1
0,0,10,0,2,11,26,1
0,0,12,0,1,31,26,0
0,0,15,0,1,45,26,0
0,0,18,0,0,43,26,0
0,0,25,0,1,45,26,1
0,0,26,0,5,35,26,1
0,0,28,0,1,43,26,0
0,0,30,0,3,37,26,1
0,0,32,0,3,7,26,1
0,0,33,0,0,5,26,0
0,0,34,0,5,38,26,0
0,0,36,0,1,38,26,1
0,0,40,0,1,32,26,0
0,0,41,0,1,6,26,0
0,0,44,0,1,45,26,1
0,0,45,0,4,36,26,0
0,0,46,0,5,9,26,0
0,1,50,0,3,12,26,1
0,1,52,0,3,42,26,1
0,1,55,0,2,16,26,1
0,1,59,0,4,36,26,1
0,1,60,0,3,29,26,1
0,1,69,0,4,6,26,1
0,1,72,0,4,22,26,1
0,1,73,0,4,15,26,1
0,1,76,0,4,8,26,0
0,1,82,0,3,28,26,1
0,1,84,0,5,3,26,1
0,1,87,0,5,40,26,1
0,1,91,0,5,26,26,0
0,1,92,0,5,41,26,0
0,1,94,0,0,29,26,1
0,1,95,0,4,42,26,0
0,0,0,1,3,36,166,0
0,0,2,1,4,20,166,1
0,0,6,1,3,34,166,0
0,0,7,1,5,20,166,0
0,0,9,1,1,17,166,0
0,0,14,1,2,35,166,0
0,0,15,1,1,45,166,1
0,0,18,1,0,43,166,1
0,0,21,1,0,28,166,1
0,0,25,1,1,45,166,1
0,0,28,1,1,43,166,0
0,0,31,1,2,30,166,1
0,0,36,1,1,38,166,0
0,0,38,1,5,32,166,0
0,0,47,1,1,26,166,1
0,0,48,1,1,14,166,1
0,1,50,1,3,12,166,1
0,1,52,1,3,42,166,1
0,1,53,1,1,6,166,1
0,1,60,1,3,29,166,1
0,1,65,1,5,40,166,1
0,1,66,1,5,31,166,1
0,1,67,1,2,30,166,1
0,1,68,1,5,3,166,1
0,1,70,1,4,25,166,1
0,1,72,1,4,22,166,1
0,1,73,1,4,15,166,1
0,1,74,1,1,6,166,0
0,1,75,1,4,41,166,1
0,1,76,1,4,8,166,0
0,1,81,1,2,34,166,1
0,1,82,1,3,28,166,1
0,1,84,1,5,3,166,0
0,1,87,1,5,40,166,1
0,1,90,1,5,48,166,0
0,1,91,1,5,26,166,1
0,1,93,1,3,46,166,0
0,1,99,1,1,30,166,0
0,0,3,2,3,23,172,0
0,0,10,2,2,11,172,1
0,0,11,2,4,25,172,0
0,0,16,2,0,25,172,0
0,0,18,2,0,43,172,0
0,0,19,2,2,22,172,0
0,0,20,2,1,31,172,1
0,0,22,2,3,13,172,1
0,0,23,2,0,10,172,0
0,0,28,2,1,43,172,1
0,0,32,2,3,7,172,1
0,0,34,2,5,38,172,1
0,0,35,2,1,32,172,1
0,0,38,2,5,32,172,1
0,0,43,2,1,7,172,1
0,0,46,2,5,9,172,1
0,0,47,2,1,26,172,1
0,1,50,2,3,12,172,1
0,1,56,2,1,41,172,1
0,1,59,2,4,36,172,0
0,1,60,2,3,29,172,1
0,1,61,2,0,16,172,0
0,1,65,2,5,40,172,1
0,1,66,2,5,31,172,1
0,1,70,2,4,25,172,0
0,1,76,2,4,8,172,1
0,1,77,2,0,29,172,1
0,1,78,2,3,35,172,1
0,1,83,2,3,19,172,1
0,1,85,2,4,14,172,1
0,1,86,2,5,36,172,1
0,1,87,2,5,40,172,1
0,1,88,2,2,31,172,1
0,1,89,2,3,16,172,1
0,1,90,2,5,48,172,1
0,1,91,2,5,26,172,1
0,1,93,2,3,46,172,0
0,1,98,2,4,18,172,1
0,0,1,3,2,27,203,0
0,0,5,3,3,16,203,1
0,0,7,3,5,20,203,1
0,0,8,3,2,26,203,1
0,0,14,3,2,35,203,0
