trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,3,48,194,0
0,0,4,0,2,44,194,1
0,0,6,0,2,21,194,1
0,0,11,0,0,21,194,1
0,0,12,0,1,1,194,1
0,0,13,0,2,16,194,0
0,0,27,0,5,15,194,1
0,0,28,0,3,27,194,1
0,0,29,0,3,26,194,1
0,0,33,0,5,5,194,1
0,0,34,0,3,36,194,1
0,0,35,0,0,8,194,0
0,0,37,0,5,49,194,1
0,0,41,0,3,0,194,0
0,0,44,0,2,1,194,1
0,0,45,0,5,9,194,1
0,0,48,0,3,36,194,1
0,1,52,0,5,19,194,1
0,1,54,0,2,11,194,1
0,1,58,0,3,31,194,0
0,1,61,0,2,34,194,1
0,1,64,0,1,3,194,0
0,1,65,0,2,47,194,1
0,1,68,0,2,22,194,0
0,1,73,0,1,16,194,1
0,1,74,0,2,24,194,1
0,1,75,0,0,8,194,1
0,1,77,0,2,6,194,1
0,1,78,0,1,26,194,1
0,1,82,0,5,27,194,1
0,1,83,0,0,46,194,1
0,1,85,0,2,4,194,0
0,1,86,0,5,2,194,0
0,1,90,0,0,49,194,1
0,1,91,0,5,49,194,1
0,1,92,0,1,4,194,1
0,1,95,0,3,6,194,1
0,1,98,0,0,12,194,1
0,0,0,1,3,48,313,0
0,0,5,1,5,26,313,0
0,0,8,1,4,47,313,1
0,0,11,1,0,21,313,1
0,0,12,1,1,1,313,1
0,0,17,1,4,3,313,1
0,0,18,1,4,4,313,0
0,0,20,1,2,37,313,1
0,0,24,1,1,29,313,0
0,0,27,1,5,15,313,1
0,0,28,1,3,27,313,1
0,0,31,1,0,15,313,1
0,0,32,1,4,2,313,0
0,0,33,1,5,5,313,1
0,0,35,1,0,8,313,1
0,0,36,1,4,20,313,1
0,0,39,1,4,20,313,1
0,0,40,1,3,38,313,0
0,0,41,1,3,0,313,1
0,0,43,1,3,12,313,1
0,0,44,1,2,1,313,1
0,0,46,1,5,20,313,0
0,1,51,1,2,22,313,0
0,1,58,1,3,31,313,1
0,1,62,1,4,8,313,1
0,1,69,1,4,30,313,1
0,1,71,1,4,26,313,1
0,1,73,1,1,16,313,0
0,1,78,1,1,26,313,1
0,1,82,1,5,27,313,1
0,1,84,1,3,31,313,0
0,1,85,1,2,4,313,0
0,1,87,1,2,1,313,1
0,1,88,1,2,10,313,1
0,1,89,1,4,19,313,0
0,1,93,1,0,12,313,1
0,1,95,1,3,6,313,1
0,1,96,1,2,36,313,1
0,0,4,2,2,44,87,0
0,0,5,2,5,26,87,1
0,0,9,2,0,46,87,0
0,0,11,2,0,21,87,0
0,0,14,2,2,27,87,0
0,0,18,2,4,4,87,0
0,0,22,2,5,1,87,1
0,0,25,2,1,46,87,1
0,0,28,2,3,27,87,1
0,0,29,2,3,26,87,1
0,0,30,2,1,33,87,1
0,0,33,2,5,5,87,0
0,0,35,2,0,8,87,0
0,0,39,2,4,20,87,1
0,0,40,2,3,38,87,0
0,0,48,2,3,36,87,1
0,1,50,2,5,0,87,0
0,1,53,2,2,34,87,1
0,1,54,2,2,11,87,1
0,1,56,2,3,36,87,1
0,1,57,2,2,48,87,1
0,1,60,2,0,35,87,1
0,1,61,2,2,34,87,1
0,1,65,2,2,47,87,1
0,1,68,2,2,22,87,0
0,1,72,2,1,15,87,0
0,1,74,2,2,24,87,1
0,1,77,2,2,6,87,1
0,1,78,2,1,26,87,1
0,1,79,2,1,45,87,0
0,1,81,2,2,43,87,1
0,1,82,2,5,27,87,1
0,1,83,2,0,46,87,0
0,1,87,2,2,1,87,1
0,1,88,2,2,10,87,0
0,1,89,2,4,19,87,1
0,1,95,2,3,6,87,1
0,1,99,2,2,10,87,0
0,0,1,3,2,32,127,0
0,0,2,3,3,30,127,1
0,0,4,3,2,44,127,0
0,0,6,3,2,21,127,1
0,0,8,3,4,47,127,1
0,0,9,3,0,46,127,0
0,0,13,3,2,16,127,0
0,0,23,3,5,1,127,1
0,0,25,3,1,46,127,1
0,0,27,3,5,15,127,1
0,0,30,3,1,33,127,0
0,0,31,3,0,15,127,1
0,0,32,3,4,2,127,0
0,0,33,3,5,5,127,0
0,0,35,3,0,8,127,0
0,0,39,3,4,20,127,1
0,0,40,3,3,38,127,0
0,0,41,3,3,0,127,1
0,0,43,3,3,12,127,1
0,0,44,3,2,1,127,0
