trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,1,19,283,1
0,0,4,0,1,13,283,0
0,0,6,0,0,47,283,1
0,0,13,0,3,5,283,1
0,0,14,0,5,14,283,1
0,0,18,0,4,42,283,0
0,0,19,0,2,15,283,1
0,0,23,0,0,42,283,1
0,0,32,0,0,12,283,1
0,0,33,0,4,45,283,1
0,0,34,0,3,8,283,1
0,0,35,0,2,10,283,0
0,0,38,0,4,13,283,0
0,0,39,0,1,26,283,1
0,0,41,0,5,7,283,1
0,0,42,0,1,17,283,0
0,0,45,0,2,5,283,1
0,0,46,0,3,24,283,0
0,1,54,0,4,19,283,1
0,1,57,0,4,16,283,0
0,1,58,0,1,11,283,1
0,1,59,0,1,35,283,1
0,1,64,0,4,24,283,1
0,1,65,0,3,21,283,1
0,1,68,0,3,49,283,0
0,1,71,0,2,36,283,1
0,1,72,0,5,18,283,1
0,1,73,0,4,28,283,1
0,1,75,0,0,34,283,1
0,1,77,0,2,49,283,1
0,1,80,0,3,48,283,1
0,1,84,0,4,9,283,1
0,1,86,0,5,14,283,1
0,1,87,0,5,32,283,0
0,1,93,0,1,28,283,1
0,1,95,0,1,30,283,0
0,1,98,0,5,3,283,1
0,1,99,0,3,38,283,0
0,0,3,1,4,4,113,1
0,0,4,1,1,13,113,1
0,0,6,1,0,47,113,1
0,0,10,1,5,45,113,1
0,0,13,1,3,5,113,0
0,0,17,1,5,5,113,1
0,0,18,1,4,42,113,0
0,0,20,1,0,28,113,1
0,0,22,1,5,21,113,1
0,0,23,1,0,42,113,1
0,0,24,1,1,25,113,0
0,0,30,1,4,25,113,1
0,0,32,1,0,12,113,1
0,0,33,1,4,45,113,1
0,0,36,1,1,14,113,1
0,0,37,1,2,13,113,1
0,0,43,1,5,26,113,1
0,0,47,1,2,16,113,0
0,0,48,1,1,5,113,1
0,1,50,1,2,3,113,1
0,1,55,1,0,27,113,0
0,1,59,1,1,35,113,1
0,1,60,1,3,46,113,1
0,1,62,1,4,35,113,0
0,1,67,1,1,14,113,1
0,1,68,1,3,49,113,1
0,1,69,1,1,24,113,1
0,1,70,1,2,40,113,1
0,1,73,1,4,28,113,1
0,1,74,1,5,30,113,1
0,1,76,1,5,30,113,1
0,1,78,1,0,6,113,1
0,1,79,1,3,25,113,1
0,1,83,1,5,30,113,1
0,1,85,1,3,23,113,1
0,1,89,1,5,0,113,1
0,1,94,1,5,37,113,0
