trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,3,42,271,1
0,0,2,0,4,49,271,1
0,0,4,0,1,25,271,0
0,0,8,0,0,8,271,1
0,0,12,0,3,8,271,1
0,0,13,0,0,2,271,1
0,0,15,0,1,4,271,1
0,0,18,0,5,47,271,0
0,0,19,0,4,21,271,1
0,0,22,0,3,8,271,1
0,0,24,0,3,22,271,1
0,0,26,0,5,47,271,1
0,0,27,0,3,18,271,1
0,0,28,0,3,4,271,1
0,0,31,0,2,13,271,1
0,0,32,0,5,9,271,1
0,0,37,0,2,47,271,1
0,0,41,0,0,35,271,1
0,0,45,0,4,29,271,0
0,1,50,0,1,46,271,1
0,1,52,0,3,5,271,1
0,1,54,0,0,32,271,0
0,1,55,0,0,7,271,1
0,1,61,0,4,24,271,1
0,1,62,0,1,27,271,1
0,1,63,0,0,40,271,1
0,1,70,0,3,23,271,1
0,1,73,0,4,29,271,1
0,1,76,0,3,20,271,1
0,1,80,0,4,10,271,1
0,1,84,0,1,35,271,1
0,1,86,0,4,10,271,1
0,1,88,0,4,18,271,1
0,1,92,0,0,21,271,1
0,1,94,0,0,35,271,1
0,1,95,0,5,17,271,0
0,1,98,0,3,32,271,1
0,1,99,0,2,25,271,1
0,0,4,1,1,25,145,0
0,0,8,1,0,8,145,0
0,0,10,1,1,46,145,1
0,0,11,1,0,35,145,1
0,0,14,1,5,28,145,0
0,0,17,1,5,47,145,0
0,0,18,1,5,47,145,1
0,0,19,1,4,21,145,1
0,0,28,1,3,4,145,1
0,0,31,1,2,13,145,1
0,0,36,1,4,18,145,1
0,0,41,1,0,35,145,1
0,0,42,1,1,31,145,0
0,0,44,1,0,23,145,0
0,0,45,1,4,29,145,1
0,0,48,1,1,7,145,1
0,1,53,1,0,39,145,1
0,1,54,1,0,32,145,0
0,1,55,1,0,7,145,1
0,1,58,1,4,29,145,0
0,1,59,1,0,8,145,1
0,1,61,1,4,24,145,1
0,1,63,1,0,40,145,1
0,1,65,1,0,5,145,1
0,1,68,1,2,28,145,0
0,1,69,1,2,25,145,1
0,1,73,1,4,29,145,0
0,1,76,1,3,20,145,1
0,1,78,1,5,24,145,0
0,1,79,1,0,16,145,0
0,1,83,1,0,5,145,0
0,1,87,1,1,36,145,0
0,1,90,1,4,27,145,0
0,1,93,1,5,9,145,1
0,1,94,1,0,35,145,1
0,1,95,1,5,17,145,1
0,1,96,1,2,39,145,1
0,1,98,1,3,32,145,1
0,0,1,2,3,42,230,1
0,0,3,2,4,11,230,1
0,0,6,2,1,32,230,1
0,0,10,2,1,46,230,1
0,0,11,2,0,35,230,1
0,0,12,2,3,8,230,1
0,0,13,2,0,2,230,1
0,0,15,2,1,4,230,0
0,0,17,2,5,47,230,1
0,0,18,2,5,47,230,0
0,0,29,2,2,24,230,1
0,0,32,2,5,9,230,0
