trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,0,38,133,1
0,0,1,0,4,26,133,1
0,0,6,0,3,10,133,1
0,0,7,0,0,39,133,1
0,0,9,0,3,26,133,1
0,0,10,0,0,42,133,0
0,0,12,0,3,47,133,1
0,0,16,0,3,13,133,0
0,0,17,0,2,2,133,1
0,0,18,0,1,28,133,0
0,0,19,0,2,33,133,1
0,0,20,0,5,37,133,1
0,0,21,0,5,5,133,1
0,0,22,0,4,15,133,1
0,0,23,0,1,7,133,1
0,0,29,0,0,43,133,1
0,0,34,0,1,22,133,1
0,0,39,0,3,37,133,0
0,0,40,0,3,46,133,0
0,0,41,0,2,47,133,1
0,0,43,0,5,44,133,1
0,0,44,0,0,11,133,1
0,0,46,0,1,40,133,0
0,0,48,0,4,9,133,1
0,0,49,0,0,38,133,1
0,1,53,0,4,31,133,1
0,1,54,0,0,1,133,1
0,1,59,0,5,6,133,1
0,1,67,0,3,32,133,1
0,1,72,0,4,1,133,1
0,1,75,0,2,43,133,1
0,1,79,0,3,34,133,1
0,1,82,0,2,37,133,0
0,1,84,0,3,5,133,1
0,1,85,0,1,41,133,1
0,1,96,0,0,35,133,1
0,1,98,0,2,8,133,1
0,1,99,0,2,26,133,1
0,0,4,1,5,49,215,1
0,0,5,1,4,1,215,1
0,0,6,1,3,10,215,0
0,0,8,1,1,34,215,1
0,0,9,1,3,26,215,1
0,0,10,1,0,42,215,0
0,0,11,1,2,0,215,1
0,0,25,1,5,45,215,1
0,0,26,1,2,32,215,1
0,0,27,1,4,41,215,1
0,0,28,1,4,37,215,0
0,0,29,1,0,43,215,1
0,0,30,1,3,9,215,1
0,0,33,1,5,1,215,1
0,0,34,1,1,22,215,1
0,0,35,1,5,20,215,1
0,0,38,1,1,39,215,1
0,0,40,1,3,46,215,1
0,0,41,1,2,47,215,0
0,0,43,1,5,44,215,1
0,0,45,1,1,6,215,1
0,1,50,1,2,23,215,1
0,1,56,1,4,2,215,1
0,1,60,1,1,27,215,1
0,1,62,1,3,37,215,1
0,1,63,1,1,10,215,0
0,1,64,1,0,19,215,1
0,1,68,1,2,48,215,1
0,1,71,1,1,28,215,0
0,1,72,1,4,1,215,1
0,1,74,1,1,20,215,1
0,1,81,1,0,17,215,1
0,1,83,1,1,21,215,1
0,1,84,1,3,5,215,1
0,1,87,1,3,3,215,1
0,1,88,1,2,37,215,1
0,1,89,1,5,9,215,0
0,1,94,1,0,3,215,1
0,0,0,2,0,38,146,0
0,0,4,2,5,49,146,1
0,0,5,2,4,1,146,1
0,0,8,2,1,34,146,1
0,0,9,2,3,26,146,1
0,0,11,2,2,0,146,1
0,0,12,2,3,47,146,1
0,0,18,2,1,28,146,0
0,0,19,2,2,33,146,1
0,0,22,2,4,15,146,1
0,0,23,2,1,7,146,1
0,0,25,2,5,45,146,1
0,0,26,2,2,32,146,1
0,0,27,2,4,41,146,1
0,0,28,2,4,37,146,0
0,0,29,2,0,43,146,0
0,0,37,2,3,27,146,1
0,0,39,2,3,37,146,1
0,0,41,2,2,47,146,0
0,0,43,2,5,44,146,1
0,0,45,2,1,6,146,1
0,0,46,2,1,40,146,0
0,0,48,2,4,9,146,1
0,0,49,2,0,38,146,0
0,1,50,2,2,23,146,1
0,1,51,2,1,28,146,0
0,1,60,2,1,27,146,1
0,1,65,2,4,7,146,1
0,1,66,2,4,40,146,1
0,1,71,2,1,28,146,1
0,1,73,2,3,20,146,0
0,1,75,2,2,43,146,1
0,1,76,2,5,22,146,1
0,1,79,2,3,34,146,0
0,1,87,2,3,3,146,1
0,1,92,2,5,6,146,1
0,1,93,2,0,28,146,1
0,1,97,2,0,38,146,0
0,0,0,3,0,38,196,1
0,0,4,3,5,49,196,1
0,0,6,3,3,10,196,0
0,0,8,3,1,34,196,1
0,0,12,3,3,47,196,1
0,0,13,3,3,8,196,1
0,0,14,3,0,6,196,0
0,0,15,3,1,43,196,0
0,0,17,3,2,2,196,1
0,0,19,3,2,33,196,1
0,0,20,3,5,37,196,0
0,0,21,3,5,5,196,0
0,0,32,3,5,18,196,1
0,0,36,3,3,29,196,0
0,0,40,3,3,46,196,0
0,0,42,3,5,3,196,1
0,0,43,3,5,44,196,1
0,0,45,3,1,6,196,0
0,0,47,3,4,19,196,1
0,0,49,3,0,38,196,1
0,1,50,3,2,23,196,0
0,1,51,3,1,28,196,0
0,1,60,3,1,27,196,1
0,1,61,3,4,34,196,0
0,1,67,3,3,32,196,1
0,1,69,3,2,26,196,1
0,1,72,3,4,1,196,1
0,1,74,3,1,20,196,1
0,1,75,3,2,43,196,1
0,1,76,3,5,22,196,1
0,1,77,3,0,37,196,1
0,1,78,3,4,11,196,1
0,1,80,3,4,21,196,1
0,1,86,3,2,29,196,1
0,1,88,3,2,37,196,0
0,1,91,3,2,44,196,0
0,1,95,3,1,3,196,1
0,1,99,3,2,26,196,1
0,0,3,4,0,25,30,1
0,0,9,4,3,26,30,1
0,0,12,4,3,47,30,1
0,0,13,4,3,8,30,1
0,0,14,4,0,6,30,1
