trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,0,0,3,13,147,0
0,0,2,0,2,4,147,0
0,0,6,0,3,13,147,1
0,0,7,0,2,17,147,1
0,0,15,0,1,20,147,1
0,0,16,0,0,15,147,1
0,0,18,0,1,15,147,0
0,0,27,0,1,32,147,1
0,0,28,0,0,35,147,1
0,0,31,0,0,46,147,0
0,0,32,0,3,29,147,1
0,0,33,0,1,48,147,1
0,0,34,0,1,21,147,1
0,0,41,0,3,27,147,1
0,0,44,0,1,44,147,1
0,0,46,0,4,46,147,0
0,1,50,0,3,11,147,1
0,1,53,0,2,46,147,0
0,1,55,0,4,44,147,1
0,1,57,0,1,43,147,1
0,1,59,0,4,20,147,1
0,1,60,0,0,12,147,1
0,1,61,0,3,30,147,1
0,1,62,0,2,10,147,1
0,1,66,0,1,46,147,1
0,1,68,0,4,9,147,0
0,1,72,0,4,8,147,1
0,1,74,0,1,8,147,1
0,1,78,0,1,0,147,1
0,1,82,0,5,30,147,0
0,1,84,0,0,39,147,0
0,1,85,0,4,7,147,0
0,1,88,0,2,22,147,0
0,1,89,0,2,32,147,1
0,1,96,0,0,10,147,1
0,1,97,0,3,30,147,1
0,1,98,0,3,28,147,1
0,1,99,0,3,15,147,1
0,0,0,1,3,13,83,1
0,0,1,1,3,27,83,1
0,0,2,1,2,4,83,1
0,0,3,1,3,5,83,1
0,0,5,1,2,27,83,0
0,0,6,1,3,13,83,1
0,0,12,1,2,18,83,1
0,0,13,1,4,28,83,0
0,0,14,1,4,1,83,1
0,0,19,1,0,16,83,1
0,0,25,1,4,38,83,1
0,0,26,1,0,44,83,1
0,0,27,1,1,32,83,1
0,0,28,1,0,35,83,1
0,0,38,1,3,45,83,1
0,0,44,1,1,44,83,1
0,0,45,1,3,1,83,1
0,0,49,1,5,43,83,1
0,1,50,1,3,11,83,1
0,1,52,1,5,47,83,1
0,1,56,1,5,49,83,1
0,1,63,1,0,25,83,1
0,1,66,1,1,46,83,1
0,1,70,1,4,44,83,1
0,1,71,1,2,35,83,1
0,1,74,1,1,8,83,1
0,1,77,1,1,4,83,1
0,1,79,1,0,35,83,1
0,1,83,1,1,28,83,1
0,1,85,1,4,7,83,0
0,1,86,1,2,34,83,1
0,1,88,1,2,22,83,0
0,1,89,1,2,32,83,1
0,1,91,1,4,39,83,1
0,1,92,1,3,39,83,1
0,1,93,1,4,46,83,1
0,1,95,1,5,21,83,1
0,1,99,1,3,15,83,1
0,0,2,2,2,4,114,1
0,0,3,2,3,5,114,1
0,0,6,2,3,13,114,1
0,0,10,2,0,36,114,0
0,0,15,2,1,20,114,1
0,0,16,2,0,15,114,1
0,0,17,2,3,35,114,1
0,0,21,2,4,8,114,1
0,0,22,2,4,5,114,1
0,0,23,2,4,15,114,1
0,0,29,2,1,11,114,1
0,0,36,2,3,30,114,1
0,0,41,2,3,27,114,1
0,0,43,2,1,14,114,1
0,0,44,2,1,44,114,1
0,0,46,2,4,46,114,1
0,0,48,2,0,6,114,1
0,1,53,2,2,46,114,0
0,1,54,2,3,27,114,1
0,1,55,2,4,44,114,1
0,1,59,2,4,20,114,1
0,1,62,2,2,10,114,1
0,1,63,2,0,25,114,0
0,1,67,2,0,23,114,1
0,1,70,2,4,44,114,0
0,1,71,2,2,35,114,0
0,1,72,2,4,8,114,0
0,1,73,2,1,7,114,0
0,1,80,2,0,12,114,0
0,1,81,2,1,9,114,1
0,1,82,2,5,30,114,0
0,1,83,2,1,28,114,1
0,1,84,2,0,39,114,1
0,1,85,2,4,7,114,0
0,1,86,2,2,34,114,1
0,1,89,2,2,32,114,0
0,1,90,2,4,7,114,0
0,1,91,2,4,39,114,1
0,0,0,3,3,13,78,0
0,0,2,3,2,4,78,0
0,0,3,3,3,5,78,1
0,0,12,3,2,18,78,0
0,0,13,3,4,28,78,1
0,0,14,3,4,1,78,0
0,0,16,3,0,15,78,1
0,0,18,3,1,15,78,0
0,0,19,3,0,16,78,1
0,0,25,3,4,38,78,1
0,0,28,3,0,35,78,1
0,0,31,3,0,46,78,0
0,0,34,3,1,21,78,0
0,0,36,3,3,30,78,0
0,0,37,3,5,33,78,1
0,0,38,3,3,45,78,1
0,0,42,3,1,25,78,0
0,0,43,3,1,14,78,1
0,0,44,3,1,44,78,1
0,0,45,3,3,1,78,1
0,1,50,3,3,11,78,1
0,1,51,3,1,18,78,0
0,1,55,3,4,44,78,0
0,1,56,3,5,49,78,0
0,1,59,3,4,20,78,1
0,1,60,3,0,12,78,0
0,1,67,3,0,23,78,1
0,1,72,3,4,8,78,0
0,1,74,3,1,8,78,1
0,1,76,3,4,41,78,1
0,1,77,3,1,4,78,1
0,1,78,3,1,0,78,0
0,1,79,3,0,35,78,1
0,1,84,3,0,39,78,1
0,1,89,3,2,32,78,1
0,1,90,3,4,7,78,0
0,1,93,3,4,46,78,1
0,1,95,3,5,21,78,1
0,0,4,4,1,28,83,0
0,0,8,4,2,28,83,0
0,0,10,4,0,36,83,1
0,0,12,4,2,18,83,0
0,0,13,4,4,28,83,1
0,0,14,4,4,1,83,1
0,0,16,4,0,15,83,1
0,0,20,4,2,49,83,0
0,0,21,4,4,8,83,0
0,0,27,4,1,32,83,1
0,0,29,4,1,11,83,1
0,0,30,4,5,18,83,1
0,0,31,4,0,46,83,0
0,0,35,4,1,46,83,1
0,0,37,4,5,33,83,0
0,0,39,4,1,23,83,1
0,0,43,4,1,14,83,1
0,0,44,4,1,44,83,0
0,0,45,4,3,1,83,0
0,1,54,4,3,27,83,1
0,1,59,4,4,20,83,0
0,1,60,4,0,12,83,1
0,1,61,4,3,30,83,1
0,1,67,4,0,23,83,1
0,1,68,4,4,9,83,1
0,1,70,4,4,44,83,0
0,1,71,4,2,35,83,1
0,1,77,4,1,4,83,1
0,1,78,4,1,0,83,1
0,1,83,4,1,28,83,1
0,1,85,4,4,7,83,1
0,1,86,4,2,34,83,1
0,1,88,4,2,22,83,0
0,1,90,4,4,7,83,1
0,1,91,4,4,39,83,1
0,1,94,4,1,45,83,1
0,1,97,4,3,30,83,0
0,1,98,4,3,28,83,1
0,0,3,5,3,5,125,1
0,0,9,5,4,28,125,1
0,0,11,5,0,28,125,1
0,0,12,5,2,18,125,1
0,0,17,5,3,35,125,1
0,0,20,5,2,49,125,1
0,0,22,5,4,5,125,1
0,0,23,5,4,15,125,1
0,0,24,5,2,43,125,1
0,0,26,5,0,44,125,1
0,0,28,5,0,35,125,1
0,0,29,5,1,11,125,1
0,0,33,5,1,48,125,0
0,0,34,5,1,21,125,1
0,0,38,5,3,45,125,1
0,0,40,5,4,3,125,1
0,0,41,5,3,27,125,1
0,0,42,5,1,25,125,0
0,0,45,5,3,1,125,0
0,0,49,5,5,43,125,1
0,1,56,5,5,49,125,1
0,1,57,5,1,43,125,1
0,1,58,5,4,3,125,1
0,1,64,5,5,27,125,1
0,1,66,5,1,46,125,1
0,1,67,5,0,23,125,1
0,1,68,5,4,9,125,1
0,1,70,5,4,44,125,1
0,1,71,5,2,35,125,1
0,1,74,5,1,8,125,1
0,1,83,5,1,28,125,0
0,1,84,5,0,39,125,1
0,1,86,5,2,34,125,1
0,1,89,5,2,32,125,1
0,1,92,5,3,39,125,1
0,1,94,5,1,45,125,1
0,1,96,5,0,10,125,1
0,1,98,5,3,28,125,1
0,0,6,6,3,13,117,1
0,0,11,6,0,28,117,0
0,0,13,6,4,28,117,1
0,0,14,6,4,1,117,1
0,0,18,6,1,15,117,0
0,0,21,6,4,8,117,0
0,0,24,6,2,43,117,1
0,0,30,6,5,18,117,1
0,0,32,6,3,29,117,1
0,0,36,6,3,30,117,1
0,0,39,6,1,23,117,0
0,0,40,6,4,3,117,1
0,0,42,6,1,25,117,0
0,0,43,6,1,14,117,1
0,0,44,6,1,44,117,1
0,0,45,6,3,1,117,0
0,1,50,6,3,11,117,1
0,1,52,6,5,47,117,1
0,1,53,6,2,46,117,1
0,1,54,6,3,27,117,1
0,1,56,6,5,49,117,1
0,1,59,6,4,20,117,1
0,1,61,6,3,30,117,1
0,1,63,6,0,25,117,0
0,1,65,6,5,48,117,1
0,1,67,6,0,23,117,1
0,1,70,6,4,44,117,1
0,1,73,6,1,7,117,1
0,1,74,6,1,8,117,1
0,1,75,6,3,38,117,1
0,1,76,6,4,41,117,1
0,1,77,6,1,4,117,1
0,1,81,6,1,9,117,1
0,1,83,6,1,28,117,1
0,1,84,6,0,39,117,1
0,1,91,6,4,39,117,1
0,1,94,6,1,45,117,1
0,1,95,6,5,21,117,0
0,0,0,7,3,13,183,1
0,0,2,7,2,4,183,0
0,0,3,7,3,5,183,1
0,0,4,7,1,28,183,0
0,0,5,7,2,27,183,1
0,0,6,7,3,13,183,0
0,0,12,7,2,18,183,0
0,0,15,7,1,20,183,1
0,0,16,7,0,15,183,0
0,0,23,7,4,15,183,0
0,0,24,7,2,43,183,0
0,0,26,7,0,44,183,0
0,0,28,7,0,35,183,1
0,0,29,7,1,11,183,0
0,0,32,7,3,29,183,1
0,0,39,7,1,23,183,1
0,0,44,7,1,44,183,0
0,0,46,7,4,46,183,1
0,0,49,7,5,43,183,0
0,1,51,7,1,18,183,0
0,1,54,7,3,27,183,1
0,1,58,7,4,3,183,1
0,1,60,7,0,12,183,0
0,1,68,7,4,9,183,0
0,1,69,7,5,17,183,1
0,1,70,7,4,44,183,1
0,1,71,7,2,35,183,0
0,1,72,7,4,8,183,0
0,1,73,7,1,7,183,0
0,1,74,7,1,8,183,0
0,1,76,7,4,41,183,0
0,1,78,7,1,0,183,0
0,1,84,7,0,39,183,1
0,1,87,7,4,33,183,0
0,1,90,7,4,7,183,0
0,1,93,7,4,46,183,1
0,1,95,7,5,21,183,1
0,1,96,7,0,10,183,0
0,0,4,8,1,28,320,1
0,0,6,8,3,13,320,0
0,0,7,8,2,17,320,1
0,0,9,8,4,28,320,1
0,0,12,8,2,18,320,1
0,0,13,8,4,28,320,1
0,0,14,8,4,1,320,1
0,0,16,8,0,15,320,1
0,0,19,8,0,16,320,1
0,0,20,8,2,49,320,1
0,0,23,8,4,15,320,1
0,0,26,8,0,44,320,1
0,0,29,8,1,11,320,1
0,0,31,8,0,46,320,1
0,0,34,8,1,21,320,1
0,0,37,8,5,33,320,0
0,0,41,8,3,27,320,1
0,0,42,8,1,25,320,0
0,0,45,8,3,1,320,1
0,0,46,8,4,46,320,1
0,1,50,8,3,11,320,1
0,1,53,8,2,46,320,1
0,1,54,8,3,27,320,1
0,1,55,8,4,44,320,0
0,1,58,8,4,3,320,1
0,1,59,8,4,20,320,1
0,1,68,8,4,9,320,1
0,1,75,8,3,38,320,0
0,1,76,8,4,41,320,1
0,1,77,8,1,4,320,1
0,1,79,8,0,35,320,1
0,1,80,8,0,12,320,1
0,1,84,8,0,39,320,0
0,1,86,8,2,34,320,1
0,1,89,8,2,32,320,0
0,1,92,8,3,39,320,1
0,1,98,8,3,28,320,1
0,1,99,8,3,15,320,1
0,0,5,9,2,27,288,0
0,0,6,9,3,13,288,0
0,0,7,9,2,17,288,1
0,0,11,9,0,28,288,1
0,0,18,9,1,15,288,0
0,0,19,9,0,16,288,0
0,0,22,9,4,5,288,1
0,0,24,9,2,43,288,1
0,0,26,9,0,44,288,0
0,0,28,9,0,35,288,1
0,0,30,9,5,18,288,1
0,0,35,9,1,46,288,1
0,0,36,9,3,30,288,0
0,0,41,9,3,27,288,1
0,0,44,9,1,44,288,1
0,0,47,9,3,35,288,1
0,1,50,9,3,11,288,1
0,1,51,9,1,18,288,0
0,1,52,9,5,47,288,0
0,1,53,9,2,46,288,1
0,1,55,9,4,44,288,1
0,1,57,9,1,43,288,1
0,1,59,9,4,20,288,0
