trial_id,sim_cordel_id,sim_topic_id,sim_rater_id,cordel_id,topic_id,rater_id,intrusion
0,0,1,0,1,13,45,0
0,0,2,0,0,33,45,1
0,0,6,0,2,27,45,0
0,0,7,0,0,37,45,1
0,0,8,0,5,28,45,0
0,0,9,0,2,28,45,0
0,0,12,0,5,34,45,0
0,0,13,0,5,27,45,1
0,0,20,0,0,15,45,1
0,0,21,0,1,35,45,1
0,0,28,0,0,30,45,0
0,0,29,0,4,9,45,0
0,0,31,0,0,34,45,0
0,0,34,0,0,5,45,0
0,0,39,0,3,34,45,1
0,0,40,0,3,7,45,0
0,0,42,0,4,29,45,0
0,0,43,0,0,39,45,0
0,0,48,0,1,38,45,1
0,1,50,0,0,22,45,1
0,1,51,0,0,9,45,1
0,1,59,0,3,12,45,1
0,1,60,0,5,33,45,0
0,1,61,0,5,31,45,1
0,1,62,0,2,27,45,0
0,1,63,0,1,39,45,0
0,1,65,0,2,45,45,1
0,1,67,0,3,11,45,1
0,1,68,0,1,17,45,0
0,1,70,0,5,47,45,0
0,1,73,0,0,48,45,1
0,1,74,0,2,14,45,1
0,1,80,0,3,44,45,1
0,1,84,0,3,36,45,1
0,1,88,0,3,7,45,1
0,1,92,0,4,16,45,1
0,1,95,0,3,14,45,1
0,1,98,0,0,6,45,1
0,0,1,1,1,13,143,1
0,0,5,1,5,38,143,0
0,0,7,1,0,37,143,1
0,0,11,1,5,11,143,0
0,0,15,1,1,49,143,1
0,0,17,1,1,35,143,0
0,0,21,1,1,35,143,0
0,0,25,1,1,7,143,0
0,0,26,1,1,40,143,0
0,0,27,1,3,17,143,1
0,0,28,1,0,30,143,0
0,0,29,1,4,9,143,0
0,0,36,1,3,47,143,1
0,0,37,1,4,25,143,0
0,0,39,1,3,34,143,1
0,0,40,1,3,7,143,1
0,0,41,1,4,24,143,0
0,0,45,1,2,17,143,1
0,0,47,1,2,15,143,1
0,0,49,1,1,42,143,0
0,1,50,1,0,22,143,0
0,1,53,1,3,28,143,1
0,1,56,1,3,21,143,0
0,1,63,1,1,39,143,0
0,1,65,1,2,45,143,0
0,1,67,1,3,11,143,1
0,1,71,1,3,3,143,0
0,1,72,1,2,39,143,1
0,1,74,1,2,14,143,0
0,1,76,1,4,30,143,0
0,1,77,1,1,43,143,0
0,1,84,1,3,36,143,0
0,1,87,1,1,37,143,0
0,1,88,1,3,7,143,1
0,1,90,1,2,1,143,0
0,1,91,1,3,29,143,1
0,1,92,1,4,16,143,0
0,1,98,1,0,6,143,0
0,0,0,2,3,29,257,1
0,0,2,2,0,33,257,0
0,0,3,2,2,15,257,1
0,0,7,2,0,37,257,0
0,0,10,2,1,10,257,1
0,0,11,2,5,11,257,1
0,0,13,2,5,27,257,1
0,0,14,2,2,20,257,1
0,0,16,2,1,5,257,1
0,0,17,2,1,35,257,1
0,0,24,2,1,16,257,1
0,0,26,2,1,40,257,0
0,0,29,2,4,9,257,0
0,0,30,2,5,7,257,1
0,0,35,2,2,40,257,1
0,0,37,2,4,25,257,0
0,0,38,2,1,36,257,1
0,0,40,2,3,7,257,1
0,0,41,2,4,24,257,1
0,0,44,2,2,31,257,1
0,0,45,2,2,17,257,1
0,0,49,2,1,42,257,0
0,1,50,2,0,22,257,1
0,1,51,2,0,9,257,1
0,1,55,2,5,11,257,1
0,1,58,2,1,4,257,1
0,1,61,2,5,31,257,1
0,1,62,2,2,27,257,0
0,1,70,2,5,47,257,0
0,1,73,2,0,48,257,1
0,1,79,2,3,40,257,0
0,1,80,2,3,44,257,0
0,1,81,2,3,17,257,1
0,1,83,2,3,39,257,1
0,1,84,2,3,36,257,1
0,1,86,2,0,44,257,1
0,1,90,2,2,1,257,1
0,1,92,2,4,16,257,1
0,0,2,3,0,33,114,1
0,0,4,3,5,34,114,1
0,0,5,3,5,38,114,1
0,0,7,3,0,37,114,1
0,0,8,3,5,28,114,1
0,0,9,3,2,28,114,0
0,0,16,3,1,5,114,1
0,0,21,3,1,35,114,1
0,0,22,3,2,16,114,1
0,0,26,3,1,40,114,1
0,0,28,3,0,30,114,1
0,0,29,3,4,9,114,1
0,0,35,3,2,40,114,1
0,0,40,3,3,7,114,1
0,0,46,3,2,29,114,1
0,0,48,3,1,38,114,1
0,0,49,3,1,42,114,0
0,1,50,3,0,22,114,1
0,1,51,3,0,9,114,0
0,1,54,3,4,40,114,1
0,1,56,3,3,21,114,1
0,1,60,3,5,33,114,0
0,1,62,3,2,27,114,0
0,1,67,3,3,11,114,1
0,1,68,3,1,17,114,0
0,1,70,3,5,47,114,1
0,1,71,3,3,3,114,0
0,1,72,3,2,39,114,1
0,1,76,3,4,30,114,1
0,1,77,3,1,43,114,1
0,1,80,3,3,44,114,1
0,1,81,3,3,17,114,0
0,1,87,3,1,37,114,1
0,1,89,3,3,33,114,1
0,1,91,3,3,29,114,1
0,1,93,3,3,7,114,1
0,1,97,3,4,35,114,0
0,1,99,3,3,30,114,1
0,0,3,4,2,15,196,1
0,0,6,4,2,27,196,0
0,0,9,4,2,28,196,0
0,0,10,4,1,10,196,1
0,0,11,4,5,11,196,0
0,0,12,4,5,34,196,0
0,0,16,4,1,5,196,1
0,0,17,4,1,35,196,1
0,0,22,4,2,16,196,1
0,0,24,4,1,16,196,1
0,0,30,4,5,7,196,1
0,0,32,4,5,35,196,0
0,0,33,4,1,10,196,0
0,0,37,4,4,25,196,1
0,0,39,4,3,34,196,0
0,0,42,4,4,29,196,0
0,0,44,4,2,31,196,1
0,0,45,4,2,17,196,1
0,0,46,4,2,29,196,1
0,0,49,4,1,42,196,1
0,1,51,4,0,9,196,0
0,1,53,4,3,28,196,1
0,1,54,4,4,40,196,1
0,1,55,4,5,11,196,0
0,1,60,4,5,33,196,0
0,1,66,4,2,49,196,1
0,1,67,4,3,11,196,1
0,1,68,4,1,17,196,1
0,1,72,4,2,39,196,1
