sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores
0,0,0.075,85,38,3230
0,1,0.075,85,38,3230
0,2,0.075,85,38,3230
0,3,0.075,85,38,3230
0,4,0.075,85,38,3230
0,5,0.075,85,38,3230
0,6,0.075,85,38,3230
0,7,0.075,85,38,3230
0,8,0.075,85,38,3230
0,9,0.075,85,38,3230
0,10,0.075,85,38,3230
0,11,0.075,85,38,3230
0,12,0.075,85,38,3230
0,13,0.075,85,38,3230
0,14,0.075,85,38,3230
0,15,0.075,85,38,3230
0,16,0.075,85,38,3230
0,17,0.075,85,38,3230
0,18,0.075,85,38,3230
0,19,0.075,85,38,3230
0,20,0.075,85,38,3230
0,21,0.075,85,38,3230
0,22,0.075,85,38,3230
0,23,0.075,85,38,3230
0,24,0.075,85,38,3230
0,25,0.075,85,38,3230
0,26,0.075,85,38,3230
0,27,0.075,85,38,3230
0,28,0.075,85,38,3230
0,29,0.075,85,38,3230
0,30,0.075,85,38,3230
0,31,0.075,85,38,3230
0,32,0.075,85,38,3230
0,33,0.075,85,38,3230
0,34,0.075,85,38,3230
0,35,0.075,85,38,3230
0,36,0.075,85,38,3230
0,37,0.075,85,38,3230
0,38,0.075,85,38,3230
0,39,0.075,85,38,3230
0,40,0.075,85,38,3230
0,41,0.075,85,38,3230
0,42,0.075,85,38,3230
0,43,0.075,85,38,3230
0,44,0.075,85,38,3230
0,45,0.075,85,38,3230
0,46,0.075,85,38,3230
0,47,0.075,85,38,3230
0,48,0.075,85,38,3230
0,49,0.075,85,38,3230
0,50,0.075,85,38,3230
0,51,0.075,85,38,3230
0,52,0.075,85,38,3230
0,53,0.075,85,38,3230
0,54,0.075,85,38,3230
0,55,0.075,85,38,3230
0,56,0.075,85,38,3230
0,57,0.075,85,38,3230
0,58,0.075,85,38,3230
0,59,0.075,85,38,3230
0,60,0.075,85,38,3230
0,61,0.075,85,38,3230
0,62,0.075,85,38,3230
0,63,0.075,85,38,3230
0,64,0.075,85,38,3230
0,65,0.075,85,38,3230
0,66,0.075,85,38,3230
0,67,0.075,85,38,3230
0,68,0.075,85,38,3230
0,69,0.075,85,38,3230
0,70,0.075,85,38,3230
0,71,0.075,85,38,3230
0,72,0.075,85,38,3230
0,73,0.075,85,38,3230
0,74,0.075,85,38,3230
0,75,0.075,85,38,3230
0,76,0.075,85,38,3230
0,77,0.075,85,38,3230
0,78,0.075,85,38,3230
0,79,0.075,85,38,3230
0,80,0.075,85,38,3230
0,81,0.075,85,38,3230
0,82,0.075,85,38,3230
0,83,0.075,85,38,3230
0,84,0.075,85,38,3230
0,85,0.075,85,38,3230
0,86,0.075,85,38,3230
0,87,0.075,85,38,3230
0,88,0.075,85,38,3230
0,89,0.075,85,38,3230
0,90,0.075,85,38,3230
0,91,0.075,85,38,3230
0,92,0.075,85,38,3230
0,93,0.075,85,38,3230
0,94,0.075,85,38,3230
0,95,0.075,85,38,3230
0,96,0.075,85,38,3230
0,97,0.075,85,38,3230
0,98,0.075,85,38,3230
0,99,0.075,85,38,3230
